Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpc3_reduced.lp,0.380006,243.000000,243.000000,0.000000,182,0,18,77,1867,4,1,1,3,5.0,100,0,1,1,1,5.696253
../Dataset/ReducedLP/scpc3_reduced.lp,0.364240,243.000000,243.000000,0.000000,142,0,18,55,3363,4,1,1,3,5.0,100,0,1,1,1,6.078033
../Dataset/ReducedLP/scpc3_reduced.lp,0.390276,243.000000,243.000000,0.000000,195,0,25,83,6822,4,1,1,3,5.0,100,0,1,1,1,6.578466
../Dataset/ReducedLP/scpc3_reduced.lp,0.415809,243.000000,243.000000,0.000000,146,0,28,46,8927,4,1,1,3,5.0,100,0,1,1,1,5.708808
../Dataset/ReducedLP/scpc3_reduced.lp,0.406742,243.000000,243.000000,0.000000,160,0,21,60,9397,4,1,1,3,5.0,100,0,1,1,1,5.299278
../Dataset/ReducedLP/scpc3_reduced.lp,0.394937,243.000000,243.000000,0.000000,146,0,20,54,338,4,1,1,3,5.0,100,0,1,1,1,6.518004
../Dataset/ReducedLP/scpc3_reduced.lp,0.513411,243.000000,243.000000,0.000000,153,0,21,57,1997,4,1,1,3,5.0,100,0,1,1,1,4.086175
../Dataset/ReducedLP/scpc3_reduced.lp,0.385190,243.000000,243.000000,0.000000,181,0,21,75,5538,4,1,1,3,5.0,100,0,1,1,1,5.598629
../Dataset/ReducedLP/scpc3_reduced.lp,0.403175,243.000000,243.000000,0.000000,156,0,18,68,8007,4,1,1,3,5.0,100,0,1,1,1,5.726718
../Dataset/ReducedLP/scpc3_reduced.lp,0.385898,243.000000,243.000000,0.000000,175,0,30,71,8957,4,1,1,3,5.0,100,0,1,1,1,5.546752
