Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,0,0.222222,0,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,1,0.222222,1,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,2,0.185185,2,21.813725
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,5,0.148148,3,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,8,0.148148,4,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,9,0.148148,5,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,16,0.111111,5,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,17,0.074074,6,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,23,0.074074,7,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,24,0.074074,7,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,33,0.037037,8,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,34,0.037037,8,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,35,0.037037,9,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,49,0.148148,3,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,50,0.148148,4,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,66,0.111111,4,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,67,0.111111,5,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,79,0.111111,5,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,80,0.074074,6,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,94,0.037037,6,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,97,0.111111,4,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,111,0.074074,5,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,112,0.074074,6,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,113,0.037037,7,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,114,0.000000,8,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,128,0.111111,4,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,129,0.111111,5,21.813725
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,130,0.074074,6,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,143,0.074074,7,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,144,0.037037,8,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,145,0.037037,9,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,146,0.037037,10,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,169,0.000000,11,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,172,0.148148,6,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,173,0.111111,7,21.813725
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,183,0.111111,8,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,184,0.111111,9,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,185,0.074074,10,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,199,0.074074,11,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,200,0.074074,12,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,201,0.037037,13,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,202,0.037037,14,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,225,0.000000,15,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,228,0.111111,7,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,229,0.074074,8,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,230,0.037037,9,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,231,0.037037,9,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,252,0.037037,10,16.176471
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,253,0.000000,11,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,256,0.111111,5,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,257,0.111111,6,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,258,0.074074,7,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,259,0.000000,8,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,288,0.111111,6,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,289,0.111111,7,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,290,0.074074,8,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,291,0.074074,9,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,292,0.037037,10,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,323,0.037037,11,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,324,0.037037,12,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,325,0.037037,13,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,326,0.000000,14,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,327,0.000000,15,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,329,0.000000,16,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,332,0.111111,6,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,333,0.074074,7,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,334,0.074074,8,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,335,0.074074,9,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,356,0.037037,10,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,357,0.000000,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,358,0.000000,12,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,361,0.074074,7,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,362,0.074074,8,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,363,0.000000,9,15.196078
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,366,0.111111,9,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,367,0.074074,10,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,368,0.074074,11,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,399,0.074074,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,400,0.037037,12,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,401,0.037037,12,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,402,0.000000,13,13.480392
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,406,0.111111,6,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,407,0.037037,7,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,408,0.000000,8,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,411,0.111111,10,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,455,0.074074,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,456,0.074074,12,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,457,0.074074,13,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,459,0.074074,14,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,460,0.074074,15,16.176471
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,461,0.037037,16,15.931373
