Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,9397,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.024691,2,28.351648
../Dataset/ReducedLP/scpc3_reduced.lp,9397,4,0.024691,3,28.351648
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.016461,4,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,8,0.016461,5,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,13,0.012346,6,10.769231
../Dataset/ReducedLP/scpc3_reduced.lp,9397,18,0.012346,7,10.769231
../Dataset/ReducedLP/scpc3_reduced.lp,9397,21,0.012346,6,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,9397,32,0.004115,7,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,9397,33,0.004115,8,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.012346,4,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.016461,4,22.637363
../Dataset/ReducedLP/scpc3_reduced.lp,9397,8,0.016461,5,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.024691,2,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,9397,4,0.024691,3,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.020576,4,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,9397,6,0.020576,5,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,9397,10,0.012346,6,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,9397,17,0.004115,7,8.131868
../Dataset/ReducedLP/scpc3_reduced.lp,9397,18,0.004115,8,8.131868
../Dataset/ReducedLP/scpc3_reduced.lp,9397,21,0.004115,6,16.483516
../Dataset/ReducedLP/scpc3_reduced.lp,9397,28,0.004115,7,16.483516
