Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,1867,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,1867,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,1867,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,1867,5,0.026316,3,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,1867,8,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,1867,12,0.039474,4,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,1867,18,0.026316,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,1867,32,0.026316,6,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,1867,4,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,1867,5,0.039474,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,1867,13,0.039474,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,1867,32,0.026316,7,16.296296
../Dataset/ReducedLP/scpb2_reduced.lp,1867,33,0.013158,8,16.296296
../Dataset/ReducedLP/scpb2_reduced.lp,1867,2,0.052632,2,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,1867,7,0.013158,3,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,1867,8,0.013158,4,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,1867,20,0.039474,5,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,1867,21,0.026316,6,23.333333
../Dataset/ReducedLP/scpb2_reduced.lp,1867,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,1867,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,1867,4,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,1867,8,0.026316,4,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,1867,15,0.039474,4,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,1867,24,0.026316,5,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,1867,25,0.026316,6,25.925926
