Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,0,0.222222,0,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,1,0.222222,1,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,2,0.185185,2,21.813725
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,5,0.148148,3,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,8,0.148148,4,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,9,0.148148,5,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,16,0.111111,5,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,17,0.074074,6,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,25,0.074074,7,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,30,0.074074,7,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,31,0.037037,8,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,32,0.037037,8,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,39,0.037037,9,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,40,0.037037,9,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,41,0.000000,10,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,49,0.000000,10,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,52,0.148148,3,21.323529
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,67,0.148148,4,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,81,0.111111,4,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,82,0.111111,5,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,83,0.111111,5,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,84,0.074074,6,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,114,0.074074,7,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,115,0.074074,8,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,116,0.037037,8,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,142,0.000000,9,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,143,0.000000,10,15.196078
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,144,0.000000,11,13.480392
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,145,0.000000,11,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,147,0.000000,12,13.970588
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,148,0.000000,13,12.009804
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,171,0.148148,6,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,172,0.074074,7,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,173,0.074074,8,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,174,0.074074,9,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,184,0.037037,10,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,185,0.037037,11,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,186,0.000000,12,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,189,0.148148,7,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,190,0.111111,8,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,191,0.111111,9,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,217,0.074074,10,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,218,0.074074,11,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,219,0.000000,12,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,222,0.111111,8,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,223,0.111111,9,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,224,0.111111,10,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,225,0.074074,11,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,243,0.074074,12,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,244,0.037037,13,16.176471
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,245,0.037037,14,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,246,0.037037,15,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,247,0.000000,16,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,250,0.111111,6,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,251,0.074074,7,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,252,0.074074,7,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,284,0.074074,8,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,285,0.037037,8,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,286,0.037037,9,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,287,0.074074,9,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,288,0.074074,10,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,290,0.037037,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,291,0.037037,11,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,292,0.000000,12,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,328,0.000000,12,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,331,0.111111,5,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,332,0.111111,6,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,333,0.074074,7,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,334,0.074074,8,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,335,0.037037,9,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,336,0.000000,10,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,339,0.074074,6,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,378,0.074074,7,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,379,0.037037,8,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,381,0.000000,9,16.176471
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,384,0.111111,6,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,385,0.074074,7,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,386,0.074074,8,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,422,0.074074,9,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,423,0.037037,10,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,424,0.000000,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,425,0.000000,12,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,428,0.074074,6,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,429,0.074074,7,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,430,0.000000,8,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,433,0.111111,6,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,434,0.074074,7,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,1867,435,0.074074,7,15.441176
