Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb4_reduced.lp,8927,0,0.088608,0,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,8927,1,0.075949,1,27.272727
../Dataset/ReducedLP/scpb4_reduced.lp,8927,3,0.063291,2,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,8927,9,0.050633,3,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,8927,20,0.037975,4,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,8927,28,0.037975,5,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,32,0.012658,6,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,8927,51,0.012658,9,16.363636
../Dataset/ReducedLP/scpb4_reduced.lp,8927,52,0.012658,10,16.363636
../Dataset/ReducedLP/scpb4_reduced.lp,8927,54,0.000000,11,10.909091
../Dataset/ReducedLP/scpb4_reduced.lp,8927,3,0.037975,2,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,6,0.037975,3,22.424242
../Dataset/ReducedLP/scpb4_reduced.lp,8927,8,0.037975,4,17.575758
../Dataset/ReducedLP/scpb4_reduced.lp,8927,9,0.037975,5,17.575758
../Dataset/ReducedLP/scpb4_reduced.lp,8927,19,0.025316,6,9.090909
../Dataset/ReducedLP/scpb4_reduced.lp,8927,21,0.012658,7,12.121212
../Dataset/ReducedLP/scpb4_reduced.lp,8927,27,0.037975,5,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,8927,34,0.025316,6,20.303030
../Dataset/ReducedLP/scpb4_reduced.lp,8927,38,0.012658,7,18.484848
../Dataset/ReducedLP/scpb4_reduced.lp,8927,44,0.037975,7,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,8927,45,0.037975,8,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,8927,46,0.025316,9,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,8927,2,0.050633,2,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,8927,5,0.037975,3,17.272727
../Dataset/ReducedLP/scpb4_reduced.lp,8927,8,0.012658,3,17.272727
../Dataset/ReducedLP/scpb4_reduced.lp,8927,32,0.050633,3,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,8927,38,0.012658,4,18.181818
../Dataset/ReducedLP/scpb4_reduced.lp,8927,46,0.025316,4,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,8927,47,0.025316,5,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,8927,1,0.063291,1,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,8927,2,0.063291,2,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,8927,4,0.063291,3,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,8927,14,0.037975,4,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,8927,26,0.050633,4,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,8927,30,0.050633,5,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,8927,35,0.050633,6,25.151515
../Dataset/ReducedLP/scpb4_reduced.lp,8927,44,0.025316,6,16.060606
../Dataset/ReducedLP/scpb4_reduced.lp,8927,53,0.012658,7,9.696970
../Dataset/ReducedLP/scpb4_reduced.lp,8927,54,0.012658,8,10.303030
