Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc2_reduced.lp,6822,0,0.022831,0,33.753149
../Dataset/ReducedLP/scpc2_reduced.lp,6822,1,0.022831,1,32.745592
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.013699,2,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,6822,4,0.000000,3,21.914358
../Dataset/ReducedLP/scpc2_reduced.lp,6822,11,0.004566,5,24.181360
../Dataset/ReducedLP/scpc2_reduced.lp,6822,18,0.004566,6,20.906801
../Dataset/ReducedLP/scpc2_reduced.lp,6822,29,0.004566,7,19.143577
../Dataset/ReducedLP/scpc2_reduced.lp,6822,32,0.000000,8,14.105793
../Dataset/ReducedLP/scpc2_reduced.lp,6822,33,0.000000,9,0.000000
../Dataset/ReducedLP/scpc2_reduced.lp,6822,5,0.013699,3,29.471033
../Dataset/ReducedLP/scpc2_reduced.lp,6822,12,0.000000,4,14.105793
../Dataset/ReducedLP/scpc2_reduced.lp,6822,4,0.013699,3,28.211587
../Dataset/ReducedLP/scpc2_reduced.lp,6822,5,0.013699,4,28.211587
../Dataset/ReducedLP/scpc2_reduced.lp,6822,7,0.009132,5,26.448363
../Dataset/ReducedLP/scpc2_reduced.lp,6822,11,0.004566,6,25.692695
../Dataset/ReducedLP/scpc2_reduced.lp,6822,17,0.004566,7,11.335013
../Dataset/ReducedLP/scpc2_reduced.lp,6822,18,0.004566,8,11.335013
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.013699,2,30.730479
../Dataset/ReducedLP/scpc2_reduced.lp,6822,5,0.000000,3,23.929471
../Dataset/ReducedLP/scpc2_reduced.lp,6822,6,0.000000,4,23.929471
../Dataset/ReducedLP/scpc2_reduced.lp,6822,17,0.000000,7,20.906801
../Dataset/ReducedLP/scpc2_reduced.lp,6822,19,0.000000,8,17.380353
../Dataset/ReducedLP/scpc2_reduced.lp,6822,20,0.004566,9,14.861461
../Dataset/ReducedLP/scpc2_reduced.lp,6822,21,0.004566,10,14.861461
../Dataset/ReducedLP/scpc2_reduced.lp,6822,22,0.004566,11,0.000000
../Dataset/ReducedLP/scpc2_reduced.lp,6822,32,0.000000,8,18.891688
../Dataset/ReducedLP/scpc2_reduced.lp,6822,33,0.000000,9,0.000000
