Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,0,0.357143,0,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,1,0.285714,1,21.505376
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,2,0.285714,2,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,4,0.285714,3,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,7,0.285714,4,21.146953
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,8,0.214286,5,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,12,0.214286,6,19.354839
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,13,0.214286,7,17.562724
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,16,0.142857,8,18.637993
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,17,0.142857,8,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,18,0.142857,9,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,27,0.071429,9,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,28,0.142857,10,16.487455
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,29,0.142857,11,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,48,0.000000,11,13.261649
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,49,0.071429,12,15.770609
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,50,0.142857,12,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,51,0.142857,13,15.412186
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,52,0.071429,14,16.129032
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,68,0.071429,14,13.978495
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,69,0.000000,15,13.620072
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,72,0.285714,3,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,77,0.214286,4,19.354839
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,78,0.214286,5,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,87,0.214286,5,18.996416
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,88,0.214286,6,19.354839
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,89,0.142857,6,18.279570
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,104,0.071429,7,16.129032
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,105,0.071429,8,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,106,0.071429,8,16.129032
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,107,0.071429,9,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,108,0.071429,9,14.695341
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,127,0.000000,10,12.903226
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,128,0.000000,10,11.111111
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,131,0.214286,4,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,132,0.214286,5,18.996416
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,133,0.142857,6,17.921147
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,150,0.142857,7,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,151,0.071429,8,18.637993
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,152,0.071429,9,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,153,0.071429,10,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,168,0.071429,11,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,169,0.000000,12,15.053763
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,172,0.214286,5,16.487455
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,173,0.214286,6,17.562724
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,174,0.142857,7,18.279570
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,193,0.142857,8,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,8927,194,0.071429,9,17.562724
