Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,338,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.000000,1,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,338,6,0.016461,3,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,338,9,0.012346,4,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.012346,5,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,338,14,0.004115,6,18.681319
../Dataset/ReducedLP/scpc3_reduced.lp,338,17,0.000000,6,16.923077
../Dataset/ReducedLP/scpc3_reduced.lp,338,19,0.000000,7,6.593407
../Dataset/ReducedLP/scpc3_reduced.lp,338,34,0.000000,8,6.593407
../Dataset/ReducedLP/scpc3_reduced.lp,338,35,0.008230,4,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,338,39,0.004115,5,10.989011
../Dataset/ReducedLP/scpc3_reduced.lp,338,41,0.004115,6,11.868132
../Dataset/ReducedLP/scpc3_reduced.lp,338,42,0.000000,7,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,7,0.020576,3,27.252747
../Dataset/ReducedLP/scpc3_reduced.lp,338,10,0.016461,4,23.956044
../Dataset/ReducedLP/scpc3_reduced.lp,338,14,0.008230,5,20.219780
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.008230,6,20.219780
../Dataset/ReducedLP/scpc3_reduced.lp,338,16,0.004115,7,16.043956
../Dataset/ReducedLP/scpc3_reduced.lp,338,17,0.004115,8,16.043956
../Dataset/ReducedLP/scpc3_reduced.lp,338,18,0.000000,9,5.494505
../Dataset/ReducedLP/scpc3_reduced.lp,338,23,0.000000,10,5.494505
../Dataset/ReducedLP/scpc3_reduced.lp,338,24,0.004115,11,1.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,25,0.004115,12,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,29,0.008230,5,11.428571
../Dataset/ReducedLP/scpc3_reduced.lp,338,37,0.004115,6,17.362637
../Dataset/ReducedLP/scpc3_reduced.lp,338,38,0.004115,7,15.164835
../Dataset/ReducedLP/scpc3_reduced.lp,338,39,0.004115,8,10.329670
../Dataset/ReducedLP/scpc3_reduced.lp,338,43,0.000000,9,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,44,0.000000,10,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,4,0.024691,2,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,338,7,0.020576,3,27.032967
../Dataset/ReducedLP/scpc3_reduced.lp,338,11,0.012346,4,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,338,16,0.016461,4,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,338,31,0.016461,5,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,338,40,0.012346,6,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,41,0.012346,7,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,338,60,0.008230,8,16.043956
../Dataset/ReducedLP/scpc3_reduced.lp,338,61,0.008230,9,16.043956
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,338,4,0.024691,2,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,338,6,0.016461,3,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,338,8,0.012346,4,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,338,12,0.012346,5,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.008230,6,20.879121
../Dataset/ReducedLP/scpc3_reduced.lp,338,14,0.000000,6,23.516484
../Dataset/ReducedLP/scpc3_reduced.lp,338,25,0.000000,7,10.329670
../Dataset/ReducedLP/scpc3_reduced.lp,338,26,0.008230,7,20.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,36,0.000000,8,7.032967
../Dataset/ReducedLP/scpc3_reduced.lp,338,39,0.008230,5,21.538462
