Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd3_reduced.lp,8927,0,0.083333,0,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,8927,1,0.055556,1,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,8927,3,0.055556,2,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,8927,6,0.041667,3,29.532164
../Dataset/ReducedLP/scpd3_reduced.lp,8927,11,0.041667,4,30.409357
../Dataset/ReducedLP/scpd3_reduced.lp,8927,12,0.013889,4,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,18,0.000000,5,23.099415
../Dataset/ReducedLP/scpd3_reduced.lp,8927,19,0.013889,5,22.222222
../Dataset/ReducedLP/scpd3_reduced.lp,8927,26,0.000000,6,21.052632
../Dataset/ReducedLP/scpd3_reduced.lp,8927,27,0.000000,7,14.912281
../Dataset/ReducedLP/scpd3_reduced.lp,8927,28,0.000000,8,7.309942
../Dataset/ReducedLP/scpd3_reduced.lp,8927,30,0.013889,9,5.847953
../Dataset/ReducedLP/scpd3_reduced.lp,8927,32,0.013889,10,0.000000
../Dataset/ReducedLP/scpd3_reduced.lp,8927,35,0.013889,5,19.590643
../Dataset/ReducedLP/scpd3_reduced.lp,8927,44,0.000000,7,15.497076
../Dataset/ReducedLP/scpd3_reduced.lp,8927,45,0.000000,8,15.497076
../Dataset/ReducedLP/scpd3_reduced.lp,8927,48,0.013889,4,23.976608
../Dataset/ReducedLP/scpd3_reduced.lp,8927,57,0.013889,5,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,70,0.013889,6,26.608187
../Dataset/ReducedLP/scpd3_reduced.lp,8927,96,0.027778,5,20.175439
../Dataset/ReducedLP/scpd3_reduced.lp,8927,97,0.027778,6,20.175439
../Dataset/ReducedLP/scpd3_reduced.lp,8927,113,0.027778,7,20.760234
../Dataset/ReducedLP/scpd3_reduced.lp,8927,3,0.041667,2,29.239766
../Dataset/ReducedLP/scpd3_reduced.lp,8927,5,0.027778,3,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,8927,9,0.000000,4,27.192982
../Dataset/ReducedLP/scpd3_reduced.lp,8927,16,0.027778,3,29.532164
../Dataset/ReducedLP/scpd3_reduced.lp,8927,23,0.013889,4,28.070175
../Dataset/ReducedLP/scpd3_reduced.lp,8927,36,0.013889,4,25.438596
../Dataset/ReducedLP/scpd3_reduced.lp,8927,46,0.041667,4,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,8927,59,0.041667,5,21.637427
../Dataset/ReducedLP/scpd3_reduced.lp,8927,60,0.041667,6,21.637427
../Dataset/ReducedLP/scpd3_reduced.lp,8927,61,0.027778,7,21.637427
../Dataset/ReducedLP/scpd3_reduced.lp,8927,62,0.013889,8,22.514620
../Dataset/ReducedLP/scpd3_reduced.lp,8927,76,0.027778,5,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,8927,77,0.000000,6,24.853801
../Dataset/ReducedLP/scpd3_reduced.lp,8927,103,0.027778,6,23.099415
../Dataset/ReducedLP/scpd3_reduced.lp,8927,105,0.013889,7,17.251462
../Dataset/ReducedLP/scpd3_reduced.lp,8927,2,0.069444,2,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,7,0.055556,3,28.947368
../Dataset/ReducedLP/scpd3_reduced.lp,8927,10,0.041667,4,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,8927,11,0.041667,5,24.269006
../Dataset/ReducedLP/scpd3_reduced.lp,8927,17,0.041667,6,25.146199
../Dataset/ReducedLP/scpd3_reduced.lp,8927,27,0.027778,7,22.807018
../Dataset/ReducedLP/scpd3_reduced.lp,8927,28,0.027778,8,22.807018
../Dataset/ReducedLP/scpd3_reduced.lp,8927,29,0.013889,9,20.760234
../Dataset/ReducedLP/scpd3_reduced.lp,8927,43,0.055556,3,28.362573
../Dataset/ReducedLP/scpd3_reduced.lp,8927,50,0.041667,4,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,51,0.055556,4,25.438596
../Dataset/ReducedLP/scpd3_reduced.lp,8927,52,0.041667,5,25.438596
../Dataset/ReducedLP/scpd3_reduced.lp,8927,68,0.027778,5,21.929825
../Dataset/ReducedLP/scpd3_reduced.lp,8927,69,0.027778,6,21.929825
../Dataset/ReducedLP/scpd3_reduced.lp,8927,70,0.027778,7,20.760234
../Dataset/ReducedLP/scpd3_reduced.lp,8927,71,0.000000,8,12.865497
../Dataset/ReducedLP/scpd3_reduced.lp,8927,72,0.013889,8,16.374269
../Dataset/ReducedLP/scpd3_reduced.lp,8927,84,0.013889,9,16.081871
../Dataset/ReducedLP/scpd3_reduced.lp,8927,85,0.013889,10,16.081871
../Dataset/ReducedLP/scpd3_reduced.lp,8927,87,0.013889,11,8.771930
../Dataset/ReducedLP/scpd3_reduced.lp,8927,88,0.013889,12,8.771930
../Dataset/ReducedLP/scpd3_reduced.lp,8927,89,0.000000,13,7.017544
../Dataset/ReducedLP/scpd3_reduced.lp,8927,91,0.000000,14,0.000000
../Dataset/ReducedLP/scpd3_reduced.lp,8927,92,0.000000,15,0.000000
../Dataset/ReducedLP/scpd3_reduced.lp,8927,93,0.041667,5,24.269006
../Dataset/ReducedLP/scpd3_reduced.lp,8927,94,0.041667,6,24.269006
../Dataset/ReducedLP/scpd3_reduced.lp,8927,95,0.013889,7,15.789474
../Dataset/ReducedLP/scpd3_reduced.lp,8927,96,0.013889,8,15.789474
../Dataset/ReducedLP/scpd3_reduced.lp,8927,99,0.027778,7,20.175439
../Dataset/ReducedLP/scpd3_reduced.lp,8927,110,0.027778,3,26.023392
../Dataset/ReducedLP/scpd3_reduced.lp,8927,1,0.083333,1,28.947368
../Dataset/ReducedLP/scpd3_reduced.lp,8927,2,0.055556,2,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,4,0.055556,3,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,8927,8,0.041667,4,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,8927,9,0.013889,5,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,8927,13,0.027778,5,30.116959
../Dataset/ReducedLP/scpd3_reduced.lp,8927,14,0.027778,6,28.947368
../Dataset/ReducedLP/scpd3_reduced.lp,8927,20,0.027778,7,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,8927,21,0.013889,8,28.362573
../Dataset/ReducedLP/scpd3_reduced.lp,8927,38,0.013889,8,21.637427
../Dataset/ReducedLP/scpd3_reduced.lp,8927,47,0.000000,9,13.742690
../Dataset/ReducedLP/scpd3_reduced.lp,8927,48,0.013889,10,13.742690
