Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,8927,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,8927,1,0.000000,1,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,8927,6,0.016461,3,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,8927,10,0.012346,4,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,8927,14,0.008230,5,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,8927,19,0.004115,6,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,8927,20,0.004115,7,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,8927,21,0.000000,8,17.802198
../Dataset/ReducedLP/scpc3_reduced.lp,8927,31,0.004115,4,15.164835
../Dataset/ReducedLP/scpc3_reduced.lp,8927,3,0.024691,2,29.890110
../Dataset/ReducedLP/scpc3_reduced.lp,8927,7,0.020576,3,26.153846
../Dataset/ReducedLP/scpc3_reduced.lp,8927,9,0.016461,4,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,13,0.012346,5,18.901099
../Dataset/ReducedLP/scpc3_reduced.lp,8927,14,0.012346,6,18.901099
../Dataset/ReducedLP/scpc3_reduced.lp,8927,15,0.008230,7,12.307692
../Dataset/ReducedLP/scpc3_reduced.lp,8927,18,0.008230,8,12.307692
../Dataset/ReducedLP/scpc3_reduced.lp,8927,19,0.000000,9,5.054945
../Dataset/ReducedLP/scpc3_reduced.lp,8927,20,0.004115,9,11.868132
../Dataset/ReducedLP/scpc3_reduced.lp,8927,21,0.000000,10,11.428571
../Dataset/ReducedLP/scpc3_reduced.lp,8927,22,0.000000,11,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,8927,27,0.004115,7,11.648352
../Dataset/ReducedLP/scpc3_reduced.lp,8927,28,0.004115,8,11.648352
../Dataset/ReducedLP/scpc3_reduced.lp,8927,7,0.012346,3,28.351648
../Dataset/ReducedLP/scpc3_reduced.lp,8927,11,0.008230,4,26.593407
../Dataset/ReducedLP/scpc3_reduced.lp,8927,15,0.008230,5,26.593407
../Dataset/ReducedLP/scpc3_reduced.lp,8927,22,0.004115,6,21.758242
../Dataset/ReducedLP/scpc3_reduced.lp,8927,23,0.000000,7,20.219780
../Dataset/ReducedLP/scpc3_reduced.lp,8927,37,0.004115,5,15.384615
../Dataset/ReducedLP/scpc3_reduced.lp,8927,39,0.004115,6,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,8927,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,8927,3,0.024691,2,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,8927,6,0.016461,3,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,8927,8,0.012346,4,26.813187
../Dataset/ReducedLP/scpc3_reduced.lp,8927,12,0.004115,5,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,13,0.000000,6,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,22,0.000000,7,20.439560
