Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd2_reduced.lp,6822,0,0.090909,0,29.341317
../Dataset/ReducedLP/scpd2_reduced.lp,6822,1,0.075758,1,29.940120
../Dataset/ReducedLP/scpd2_reduced.lp,6822,3,0.075758,2,29.640719
../Dataset/ReducedLP/scpd2_reduced.lp,6822,9,0.075758,3,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,6822,13,0.060606,4,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,6822,14,0.060606,5,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,6822,24,0.045455,6,26.047904
../Dataset/ReducedLP/scpd2_reduced.lp,6822,36,0.015152,6,22.754491
../Dataset/ReducedLP/scpd2_reduced.lp,6822,37,0.030303,7,21.556886
../Dataset/ReducedLP/scpd2_reduced.lp,6822,45,0.045455,7,26.946108
../Dataset/ReducedLP/scpd2_reduced.lp,6822,46,0.030303,8,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,6822,62,0.030303,9,18.263473
../Dataset/ReducedLP/scpd2_reduced.lp,6822,63,0.030303,10,18.263473
../Dataset/ReducedLP/scpd2_reduced.lp,6822,74,0.030303,6,21.856287
../Dataset/ReducedLP/scpd2_reduced.lp,6822,91,0.015152,7,16.167665
../Dataset/ReducedLP/scpd2_reduced.lp,6822,92,0.015152,8,16.167665
../Dataset/ReducedLP/scpd2_reduced.lp,6822,3,0.045455,2,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,6822,6,0.030303,3,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,6822,12,0.015152,4,22.754491
../Dataset/ReducedLP/scpd2_reduced.lp,6822,15,0.015152,4,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,6822,30,0.045455,4,26.347305
../Dataset/ReducedLP/scpd2_reduced.lp,6822,37,0.045455,5,24.251497
../Dataset/ReducedLP/scpd2_reduced.lp,6822,38,0.030303,6,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,6822,45,0.030303,7,20.059880
../Dataset/ReducedLP/scpd2_reduced.lp,6822,46,0.030303,8,20.059880
../Dataset/ReducedLP/scpd2_reduced.lp,6822,49,0.045455,7,21.556886
../Dataset/ReducedLP/scpd2_reduced.lp,6822,60,0.030303,8,19.461078
../Dataset/ReducedLP/scpd2_reduced.lp,6822,79,0.015152,9,20.658683
../Dataset/ReducedLP/scpd2_reduced.lp,6822,2,0.030303,2,22.754491
../Dataset/ReducedLP/scpd2_reduced.lp,6822,9,0.060606,3,28.143713
../Dataset/ReducedLP/scpd2_reduced.lp,6822,14,0.060606,4,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,6822,21,0.060606,5,27.245509
../Dataset/ReducedLP/scpd2_reduced.lp,6822,29,0.045455,6,27.245509
../Dataset/ReducedLP/scpd2_reduced.lp,6822,30,0.045455,7,24.550898
../Dataset/ReducedLP/scpd2_reduced.lp,6822,34,0.030303,8,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,6822,35,0.030303,9,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,6822,36,0.030303,10,20.359281
../Dataset/ReducedLP/scpd2_reduced.lp,6822,41,0.000000,11,10.179641
../Dataset/ReducedLP/scpd2_reduced.lp,6822,42,0.015152,12,10.179641
../Dataset/ReducedLP/scpd2_reduced.lp,6822,69,0.045455,4,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,6822,81,0.015152,5,20.359281
../Dataset/ReducedLP/scpd2_reduced.lp,6822,1,0.075758,1,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,6822,2,0.075758,2,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,6822,6,0.030303,3,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,6822,11,0.060606,3,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,6822,16,0.045455,4,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,6822,17,0.030303,5,21.856287
../Dataset/ReducedLP/scpd2_reduced.lp,6822,29,0.060606,4,25.449102
../Dataset/ReducedLP/scpd2_reduced.lp,6822,32,0.045455,5,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,6822,38,0.030303,6,21.856287
../Dataset/ReducedLP/scpd2_reduced.lp,6822,46,0.030303,7,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,6822,47,0.030303,8,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,6822,48,0.015152,9,6.886228
../Dataset/ReducedLP/scpd2_reduced.lp,6822,51,0.030303,6,17.664671
../Dataset/ReducedLP/scpd2_reduced.lp,6822,83,0.015152,7,22.754491
