Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,6822,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,6822,1,0.000000,1,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,6822,2,0.000000,2,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,6822,6,0.024691,2,28.791209
../Dataset/ReducedLP/scpc3_reduced.lp,6822,7,0.024691,3,28.791209
../Dataset/ReducedLP/scpc3_reduced.lp,6822,10,0.020576,4,25.054945
../Dataset/ReducedLP/scpc3_reduced.lp,6822,11,0.020576,5,25.054945
../Dataset/ReducedLP/scpc3_reduced.lp,6822,16,0.012346,6,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,6822,30,0.004115,7,15.824176
../Dataset/ReducedLP/scpc3_reduced.lp,6822,21,0.012346,7,18.241758
../Dataset/ReducedLP/scpc3_reduced.lp,6822,22,0.008230,8,10.329670
../Dataset/ReducedLP/scpc3_reduced.lp,6822,23,0.008230,9,10.329670
../Dataset/ReducedLP/scpc3_reduced.lp,6822,26,0.012346,8,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,6822,40,0.012346,9,12.527473
../Dataset/ReducedLP/scpc3_reduced.lp,6822,41,0.012346,10,12.527473
../Dataset/ReducedLP/scpc3_reduced.lp,6822,8,0.016461,4,22.637363
../Dataset/ReducedLP/scpc3_reduced.lp,6822,11,0.016461,5,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,6822,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,6822,6,0.024691,2,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,6822,7,0.024691,3,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,6822,8,0.020576,4,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,6822,9,0.020576,5,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,6822,13,0.012346,6,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,6822,18,0.004115,7,8.131868
../Dataset/ReducedLP/scpc3_reduced.lp,6822,19,0.004115,8,8.131868
../Dataset/ReducedLP/scpc3_reduced.lp,6822,22,0.004115,6,16.483516
