Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb4_reduced.lp,1867,0,0.088608,0,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,1867,1,0.075949,1,27.272727
../Dataset/ReducedLP/scpb4_reduced.lp,1867,3,0.063291,2,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,1867,10,0.050633,3,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,1867,18,0.037975,4,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,1867,22,0.037975,5,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,1867,32,0.012658,6,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,1867,46,0.012658,7,18.484848
../Dataset/ReducedLP/scpb4_reduced.lp,1867,56,0.025316,4,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,1867,57,0.025316,5,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,1867,3,0.037975,2,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,1867,7,0.037975,3,22.727273
../Dataset/ReducedLP/scpb4_reduced.lp,1867,14,0.037975,4,18.181818
../Dataset/ReducedLP/scpb4_reduced.lp,1867,15,0.037975,5,18.181818
../Dataset/ReducedLP/scpb4_reduced.lp,1867,21,0.012658,6,9.090909
../Dataset/ReducedLP/scpb4_reduced.lp,1867,44,0.025316,8,20.606061
../Dataset/ReducedLP/scpb4_reduced.lp,1867,45,0.012658,9,17.575758
../Dataset/ReducedLP/scpb4_reduced.lp,1867,2,0.050633,2,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,1867,3,0.050633,3,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,1867,6,0.025316,4,17.272727
../Dataset/ReducedLP/scpb4_reduced.lp,1867,13,0.050633,4,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,1867,14,0.050633,5,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,1867,17,0.037975,6,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,1867,18,0.037975,7,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,1867,25,0.025316,8,17.272727
../Dataset/ReducedLP/scpb4_reduced.lp,1867,35,0.050633,6,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,1867,38,0.050633,7,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,1867,43,0.037975,8,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,1867,45,0.012658,9,14.848485
../Dataset/ReducedLP/scpb4_reduced.lp,1867,1,0.063291,1,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,1867,2,0.063291,2,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,1867,6,0.063291,3,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,1867,13,0.037975,4,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,1867,16,0.037975,5,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,1867,42,0.050633,3,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,1867,43,0.012658,4,18.181818
../Dataset/ReducedLP/scpb4_reduced.lp,1867,61,0.025316,6,20.303030
