Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd3_reduced.lp,338,0,0.083333,0,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,338,1,0.055556,1,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,338,3,0.055556,2,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,338,6,0.041667,3,29.532164
../Dataset/ReducedLP/scpd3_reduced.lp,338,10,0.041667,4,30.116959
../Dataset/ReducedLP/scpd3_reduced.lp,338,11,0.027778,5,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,338,18,0.013889,6,31.286550
../Dataset/ReducedLP/scpd3_reduced.lp,338,28,0.000000,6,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,338,42,0.041667,3,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,338,55,0.027778,4,25.730994
../Dataset/ReducedLP/scpd3_reduced.lp,338,57,0.013889,5,24.853801
../Dataset/ReducedLP/scpd3_reduced.lp,338,79,0.027778,6,23.099415
../Dataset/ReducedLP/scpd3_reduced.lp,338,81,0.013889,7,17.251462
../Dataset/ReducedLP/scpd3_reduced.lp,338,109,0.013889,7,18.421053
../Dataset/ReducedLP/scpd3_reduced.lp,338,110,0.013889,8,18.421053
../Dataset/ReducedLP/scpd3_reduced.lp,338,3,0.041667,2,29.239766
../Dataset/ReducedLP/scpd3_reduced.lp,338,5,0.027778,3,32.163743
../Dataset/ReducedLP/scpd3_reduced.lp,338,9,0.013889,4,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,338,10,0.000000,5,26.023392
../Dataset/ReducedLP/scpd3_reduced.lp,338,16,0.013889,6,23.684211
../Dataset/ReducedLP/scpd3_reduced.lp,338,17,0.013889,7,23.684211
../Dataset/ReducedLP/scpd3_reduced.lp,338,20,0.041667,4,26.608187
../Dataset/ReducedLP/scpd3_reduced.lp,338,25,0.013889,5,26.608187
../Dataset/ReducedLP/scpd3_reduced.lp,338,29,0.041667,5,25.730994
../Dataset/ReducedLP/scpd3_reduced.lp,338,30,0.027778,6,25.730994
../Dataset/ReducedLP/scpd3_reduced.lp,338,40,0.013889,6,18.128655
../Dataset/ReducedLP/scpd3_reduced.lp,338,41,0.013889,7,18.128655
../Dataset/ReducedLP/scpd3_reduced.lp,338,42,0.000000,8,12.865497
../Dataset/ReducedLP/scpd3_reduced.lp,338,45,0.027778,3,27.777778
../Dataset/ReducedLP/scpd3_reduced.lp,338,46,0.013889,4,24.561404
../Dataset/ReducedLP/scpd3_reduced.lp,338,54,0.027778,5,29.532164
../Dataset/ReducedLP/scpd3_reduced.lp,338,55,0.000000,6,24.853801
