Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,8927,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,8927,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,8927,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,8927,6,0.026316,3,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,8927,9,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,8927,22,0.039474,4,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,8927,28,0.026316,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,8927,33,0.013158,6,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,8927,4,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,8927,5,0.039474,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,8927,12,0.039474,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,8927,38,0.026316,7,15.185185
../Dataset/ReducedLP/scpb2_reduced.lp,8927,39,0.013158,8,15.185185
../Dataset/ReducedLP/scpb2_reduced.lp,8927,2,0.052632,2,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,8927,6,0.013158,3,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,8927,7,0.013158,4,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,8927,14,0.013158,5,22.222222
../Dataset/ReducedLP/scpb2_reduced.lp,8927,28,0.039474,5,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,8927,32,0.026316,6,23.333333
../Dataset/ReducedLP/scpb2_reduced.lp,8927,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,8927,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,8927,4,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,8927,7,0.026316,4,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,8927,10,0.039474,4,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,8927,11,0.039474,5,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,8927,32,0.026316,6,25.185185
