Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,6822,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,6822,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,6822,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,6822,5,0.026316,3,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,6822,12,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,6822,13,0.039474,4,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,6822,25,0.026316,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,6822,26,0.013158,6,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,6822,4,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,6822,5,0.039474,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,6822,10,0.039474,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,6822,32,0.026316,6,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,6822,2,0.052632,2,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,6822,7,0.013158,3,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,6822,8,0.013158,4,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,6822,26,0.039474,5,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,6822,27,0.026316,6,23.333333
../Dataset/ReducedLP/scpb2_reduced.lp,6822,33,0.013158,7,12.222222
../Dataset/ReducedLP/scpb2_reduced.lp,6822,34,0.026316,8,12.222222
../Dataset/ReducedLP/scpb2_reduced.lp,6822,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,6822,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,6822,4,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,6822,7,0.026316,4,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,6822,12,0.039474,4,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,6822,23,0.026316,5,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,6822,24,0.026316,6,25.925926
