Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd4_reduced.lp,8927,0,0.080645,0,32.807571
../Dataset/ReducedLP/scpd4_reduced.lp,8927,1,0.048387,1,29.652997
../Dataset/ReducedLP/scpd4_reduced.lp,8927,2,0.032258,2,25.236593
../Dataset/ReducedLP/scpd4_reduced.lp,8927,8,0.032258,3,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,8927,9,0.032258,4,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,8927,14,0.016129,5,18.927445
../Dataset/ReducedLP/scpd4_reduced.lp,8927,23,0.048387,5,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,8927,9,0.032258,3,25.236593
../Dataset/ReducedLP/scpd4_reduced.lp,8927,10,0.032258,4,25.236593
../Dataset/ReducedLP/scpd4_reduced.lp,8927,27,0.032258,6,23.659306
../Dataset/ReducedLP/scpd4_reduced.lp,8927,4,0.064516,2,29.337539
../Dataset/ReducedLP/scpd4_reduced.lp,8927,9,0.048387,3,29.022082
../Dataset/ReducedLP/scpd4_reduced.lp,8927,14,0.048387,4,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,8927,16,0.032258,5,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,8927,25,0.048387,4,24.605678
../Dataset/ReducedLP/scpd4_reduced.lp,8927,30,0.032258,5,21.766562
../Dataset/ReducedLP/scpd4_reduced.lp,8927,1,0.080645,1,31.861199
../Dataset/ReducedLP/scpd4_reduced.lp,8927,4,0.064516,2,31.545741
../Dataset/ReducedLP/scpd4_reduced.lp,8927,8,0.064516,3,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,8927,15,0.048387,4,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,8927,23,0.032258,5,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,8927,29,0.016129,4,21.766562
