Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,9397,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.962963
../Dataset/ReducedLP/scpb2_reduced.lp,9397,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.026316,3,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,8,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,23,0.039474,4,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,29,0.026316,5,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.052632,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,6,0.026316,3,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,9397,11,0.039474,3,27.037037
../Dataset/ReducedLP/scpb2_reduced.lp,9397,12,0.039474,4,27.037037
../Dataset/ReducedLP/scpb2_reduced.lp,9397,32,0.026316,6,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,2,0.052632,2,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.013158,3,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,9397,6,0.013158,4,21.481481
../Dataset/ReducedLP/scpb2_reduced.lp,9397,29,0.039474,5,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,9397,32,0.026316,6,23.333333
../Dataset/ReducedLP/scpb2_reduced.lp,9397,33,0.026316,7,23.333333
../Dataset/ReducedLP/scpb2_reduced.lp,9397,35,0.026316,8,15.185185
../Dataset/ReducedLP/scpb2_reduced.lp,9397,36,0.026316,9,15.185185
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.039474,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,4,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,16,0.039474,4,25.555556
