Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,0,0.285714,0,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,1,0.214286,1,20.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,2,0.214286,2,20.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,4,0.214286,3,20.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,6,0.142857,4,19.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,7,0.142857,5,19.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,10,0.142857,5,19.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,11,0.142857,6,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,19,0.071429,6,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,20,0.071429,7,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,21,0.000000,7,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,33,0.214286,4,19.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,42,0.142857,5,19.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,43,0.142857,5,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,44,0.142857,6,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,53,0.142857,6,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,54,0.142857,7,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,55,0.071429,8,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,56,0.000000,8,12.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,77,0.142857,3,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,78,0.142857,4,17.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,97,0.142857,5,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,98,0.071429,6,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,99,0.071429,7,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,109,0.071429,8,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,110,0.000000,9,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,113,0.142857,5,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,131,0.142857,6,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,132,0.071429,7,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,133,0.000000,8,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,136,0.142857,6,19.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,166,0.142857,7,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,167,0.071429,8,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,168,0.000000,9,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,171,0.142857,5,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,172,0.142857,6,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,173,0.071429,7,17.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,197,0.000000,7,12.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,199,0.000000,8,11.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,202,0.142857,5,17.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,203,0.071429,6,17.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,204,0.071429,7,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,205,0.071429,8,16.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,206,0.071429,9,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,207,0.071429,10,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,209,0.000000,11,13.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,242,0.142857,6,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,243,0.071429,7,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,244,0.071429,8,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,245,0.071429,9,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,246,0.071429,10,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,247,0.000000,11,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,250,0.142857,6,19.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,251,0.142857,7,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,287,0.071429,8,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,288,0.071429,9,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,289,0.000000,10,13.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,292,0.142857,7,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,293,0.142857,8,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,294,0.071429,9,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,295,0.000000,10,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,331,0.142857,7,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,332,0.071429,8,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,333,0.142857,8,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,334,0.071429,9,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,335,0.071429,10,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,336,0.071429,11,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,337,0.000000,12,12.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,390,0.071429,12,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,391,0.000000,13,13.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,392,0.000000,13,12.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,394,0.000000,14,12.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,397,0.071429,7,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,398,0.071429,8,18.000000
