Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpclr10_reduced.lp,33.032769,25.0,25.0,0.0,78379,0,3487,37136,338,4,1,1,3,5.0,100,1,1,2,0,0.125747
../Dataset/ReducedLP/scpclr10_reduced.lp,38.826167,25.0,25.0,0.0,102795,0,11198,41650,1867,4,1,1,3,5.0,100,1,1,2,0,0.122802
../Dataset/ReducedLP/scpclr10_reduced.lp,8.154518,25.0,25.0,0.0,20023,0,924,9716,1997,4,1,1,3,5.0,100,1,1,2,0,0.498375
../Dataset/ReducedLP/scpclr10_reduced.lp,35.560543,25.0,25.0,0.0,84624,0,28609,14220,3363,4,1,1,3,5.0,100,1,1,2,0,0.116523
../Dataset/ReducedLP/scpclr10_reduced.lp,22.575663,25.0,25.0,0.0,51940,0,4106,23037,5538,4,1,1,3,5.0,100,1,1,2,0,0.179884
../Dataset/ReducedLP/scpclr10_reduced.lp,18.118752999999998,25.0,25.0,0.0,43222,0,2794,19602,6822,4,1,1,3,5.0,100,1,1,2,0,0.206913
../Dataset/ReducedLP/scpclr10_reduced.lp,41.036381,25.0,25.0,0.0,107617,0,8393,47108,8007,4,1,1,3,5.0,100,1,1,2,0,0.101562
../Dataset/ReducedLP/scpclr10_reduced.lp,24.303031,25.0,25.0,0.0,60367,0,5999,25019,8927,4,1,1,3,5.0,100,1,1,2,0,0.17222200000000001
../Dataset/ReducedLP/scpclr10_reduced.lp,18.740289999999998,25.0,25.0,0.0,46173,0,4707,19038,8957,4,1,1,3,5.0,100,1,1,2,0,0.21455300000000002
../Dataset/ReducedLP/scpclr10_reduced.lp,6.816248,25.0,25.0,0.0,16091,0,729,7629,9397,4,1,1,3,5.0,100,1,1,2,0,0.6754439999999999
