Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpnre3_reduced.lp,23.482526999999997,27.0,27.0,0.0,54725,0,4085,31137,338,4,1,1,3,5.0,100,1,1,2,0,0.900325
../Dataset/ReducedLP/scpnre3_reduced.lp,7.525919,27.0,27.0,0.0,14512,0,458,7429,1867,4,1,1,3,5.0,100,1,1,2,0,2.834219
../Dataset/ReducedLP/scpnre3_reduced.lp,11.570257000000002,27.0,27.0,0.0,24347,0,1245,14816,1997,4,1,1,3,5.0,100,1,1,2,0,1.8469060000000002
../Dataset/ReducedLP/scpnre3_reduced.lp,7.290189,27.0,27.0,0.0,13937,0,577,6812,3363,4,1,1,3,5.0,100,1,1,2,0,2.9508970000000003
../Dataset/ReducedLP/scpnre3_reduced.lp,20.422318,27.0,27.0,0.0,47601,0,3262,29300,5538,4,1,1,3,5.0,100,1,1,2,0,1.0465010000000001
../Dataset/ReducedLP/scpnre3_reduced.lp,7.005914,27.0,27.0,0.0,12882,0,430,6453,6822,4,1,1,3,5.0,100,1,1,2,0,3.118176
../Dataset/ReducedLP/scpnre3_reduced.lp,7.712246,27.0,27.0,0.0,14235,0,510,7604,8007,4,1,1,3,5.0,100,1,1,2,0,2.8409259999999996
../Dataset/ReducedLP/scpnre3_reduced.lp,19.406681,27.0,27.0,0.0,42738,0,2872,27020,8927,4,1,1,3,5.0,100,1,1,2,0,1.092406
../Dataset/ReducedLP/scpnre3_reduced.lp,6.517841000000001,27.0,27.0,0.0,12835,0,510,6282,8957,4,1,1,3,5.0,100,1,1,2,0,3.293018
../Dataset/ReducedLP/scpnre3_reduced.lp,6.65888,27.0,27.0,0.0,13493,0,536,6555,9397,4,1,1,3,5.0,100,1,1,2,0,3.218043
