Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpnre3_reduced.lp,102.770175,27.0,27.0,0.0,19868,0,1069,11256,338,4,1,1,3,5.0,2147483647,0,0,0,0,0.214711
../Dataset/ReducedLP/scpnre3_reduced.lp,67.39267199999999,27.0,27.0,0.0,14474,0,467,7734,1867,4,1,1,3,5.0,2147483647,0,0,0,0,0.320346
../Dataset/ReducedLP/scpnre3_reduced.lp,84.21350799999999,27.0,27.0,0.0,17483,0,625,9745,1997,4,1,1,3,5.0,2147483647,0,0,0,0,0.250329
../Dataset/ReducedLP/scpnre3_reduced.lp,65.07800300000001,27.0,27.0,0.0,14931,0,676,7186,3363,4,1,1,3,5.0,2147483647,0,0,0,0,0.328506
../Dataset/ReducedLP/scpnre3_reduced.lp,341.060014,27.0,27.0,0.0,60404,0,3980,35948,5538,4,1,1,3,5.0,2147483647,0,0,0,0,0.062722
../Dataset/ReducedLP/scpnre3_reduced.lp,476.89790999999997,27.0,27.0,0.0,56198,0,4390,32199,6822,4,1,1,3,5.0,2147483647,0,0,0,0,0.08333600000000001
../Dataset/ReducedLP/scpnre3_reduced.lp,175.158505,27.0,27.0,0.0,30553,0,1669,19196,8007,4,1,1,3,5.0,2147483647,0,0,0,0,0.123127
../Dataset/ReducedLP/scpnre3_reduced.lp,57.562093999999995,27.0,27.0,0.0,13683,0,541,6639,8927,4,1,1,3,5.0,2147483647,0,0,0,0,0.37840300000000004
../Dataset/ReducedLP/scpnre3_reduced.lp,343.25904199999997,27.0,27.0,0.0,63551,0,3801,36065,8957,4,1,1,3,5.0,2147483647,0,0,0,0,0.063377
../Dataset/ReducedLP/scpnre3_reduced.lp,322.709337,27.0,27.0,0.0,57365,0,5640,32804,9397,4,1,1,3,5.0,2147483647,0,0,0,0,0.066733
