Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpc2_reduced.lp,0.367894,219.0,219.0,0.0,30,0,10,5,338,4,1,1,3,1.5,50,0,1,2,0,5.54143
../Dataset/ReducedLP/scpc2_reduced.lp,0.381184,219.0,219.0,0.0,97,0,18,37,1867,4,1,1,3,1.5,50,0,1,2,0,5.186474
../Dataset/ReducedLP/scpc2_reduced.lp,0.370788,219.0,219.0,0.0,33,0,11,5,1997,4,1,1,3,1.5,50,0,1,2,0,6.412975
../Dataset/ReducedLP/scpc2_reduced.lp,0.341303,219.0,219.0,0.0,23,0,9,2,3363,4,1,1,3,1.5,50,0,1,2,0,6.063171
../Dataset/ReducedLP/scpc2_reduced.lp,0.368005,219.0,219.0,0.0,29,0,8,6,5538,4,1,1,3,1.5,50,0,1,2,0,5.476118
../Dataset/ReducedLP/scpc2_reduced.lp,0.380708,219.0,219.0,0.0,31,0,11,5,6822,4,1,1,3,1.5,50,0,1,2,0,5.576291
../Dataset/ReducedLP/scpc2_reduced.lp,0.641285,219.0,219.0,0.0,58,0,13,17,8007,4,1,1,3,1.5,50,0,1,2,0,15.586383999999999
../Dataset/ReducedLP/scpc2_reduced.lp,0.35925799999999997,219.0,219.0,0.0,30,0,10,5,8927,4,1,1,3,1.5,50,0,1,2,0,6.162111
../Dataset/ReducedLP/scpc2_reduced.lp,0.366675,219.0,219.0,0.0,73,0,15,23,8957,4,1,1,3,1.5,50,0,1,2,0,5.504047
../Dataset/ReducedLP/scpc2_reduced.lp,0.383753,219.0,219.0,0.0,67,0,16,21,9397,4,1,1,3,1.5,50,0,1,2,0,5.340629
