Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpnrf5_reduced.lp,26.896231,13.000000,13.000000,0.000000,66330,0,23931,20066,1867,4,1,1,3,1.5,200,0,1,0,0,1.056057
../Dataset/ReducedLP/scpnrf5_reduced.lp,36.352671,13.000000,13.000000,0.000000,89074,0,33265,29863,3363,4,1,1,3,1.5,200,0,1,0,0,0.797995
../Dataset/ReducedLP/scpnrf5_reduced.lp,33.243501,13.000000,13.000000,0.000000,78887,0,26319,29731,6822,4,1,1,3,1.5,200,0,1,0,0,0.873889
../Dataset/ReducedLP/scpnrf5_reduced.lp,64.645313,13.000000,13.000000,0.000000,171249,0,68527,58343,8927,4,1,1,3,1.5,200,0,1,0,0,0.441344
../Dataset/ReducedLP/scpnrf5_reduced.lp,64.435775,13.000000,13.000000,0.000000,170993,0,67282,59658,9397,4,1,1,3,1.5,200,0,1,0,0,0.442268
../Dataset/ReducedLP/scpnrf5_reduced.lp,125.819341,13.000000,13.000000,0.000000,360295,0,121928,94297,338,4,1,1,3,1.5,200,0,1,0,0,0.227631
../Dataset/ReducedLP/scpnrf5_reduced.lp,111.872287,13.000000,13.000000,0.000000,359294,0,112628,95069,1997,4,1,1,3,1.5,200,0,1,0,0,0.254133
../Dataset/ReducedLP/scpnrf5_reduced.lp,29.942086,13.000000,13.000000,0.000000,70794,0,22900,25190,5538,4,1,1,3,1.5,200,0,1,0,0,0.948305
../Dataset/ReducedLP/scpnrf5_reduced.lp,98.713823,13.000000,13.000000,0.000000,264797,0,100874,75130,8007,4,1,1,3,1.5,200,0,1,0,0,0.287663
../Dataset/ReducedLP/scpnrf5_reduced.lp,81.216872,13.000000,13.000000,0.000000,245044,0,91564,80036,8957,4,1,1,3,1.5,200,0,1,0,0,0.351431
