Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpd2_reduced.lp,2.076533,66.000000,66.000000,0.000000,1217,0,43,585,1867,4,1,1,3,5.0,100,1,1,1,0,4.432941
../Dataset/ReducedLP/scpd2_reduced.lp,0.991555,66.000000,66.000000,0.000000,1592,0,60,774,3363,4,1,1,3,5.0,100,1,1,1,0,5.156780
../Dataset/ReducedLP/scpd2_reduced.lp,1.014842,66.000000,66.000000,0.000000,1673,0,124,741,6822,4,1,1,3,5.0,100,1,1,1,0,5.027500
../Dataset/ReducedLP/scpd2_reduced.lp,0.975131,66.000000,66.000000,0.000000,1640,0,114,740,8927,4,1,1,3,5.0,100,1,1,1,0,5.308440
../Dataset/ReducedLP/scpd2_reduced.lp,0.973870,66.000000,66.000000,0.000000,1503,0,83,707,9397,4,1,1,3,5.0,100,1,1,1,0,5.816640
../Dataset/ReducedLP/scpd2_reduced.lp,1.009989,66.000000,66.000000,0.000000,1531,0,70,759,338,4,1,1,3,5.0,100,1,1,1,0,5.207104
../Dataset/ReducedLP/scpd2_reduced.lp,1.036667,66.000000,66.000000,0.000000,1711,0,121,771,1997,4,1,1,3,5.0,100,1,1,1,0,5.162984
../Dataset/ReducedLP/scpd2_reduced.lp,1.004899,66.000000,66.000000,0.000000,1620,0,78,890,5538,4,1,1,3,5.0,100,1,1,1,0,5.255251
../Dataset/ReducedLP/scpd2_reduced.lp,1.140003,66.000000,66.000000,0.000000,2095,0,119,1080,8007,4,1,1,3,5.0,100,1,1,1,0,4.982131
../Dataset/ReducedLP/scpd2_reduced.lp,1.074047,66.000000,66.000000,0.000000,1248,0,60,587,8957,4,1,1,3,5.0,100,1,1,1,0,4.877337
