Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpnre5_reduced.lp,4.568623,28.000000,28.000000,0.000000,8162,0,353,3921,1867,4,1,1,3,5.0,100,1,1,1,0,5.210182
../Dataset/ReducedLP/scpnre5_reduced.lp,4.712637,28.000000,28.000000,0.000000,8696,0,332,4268,3363,4,1,1,3,5.0,100,1,1,1,0,5.034841
../Dataset/ReducedLP/scpnre5_reduced.lp,4.631771,28.000000,28.000000,0.000000,8193,0,263,4078,6822,4,1,1,3,5.0,100,1,1,1,0,5.247486
../Dataset/ReducedLP/scpnre5_reduced.lp,4.803760,28.000000,28.000000,0.000000,9291,0,309,4543,8927,4,1,1,3,5.0,100,1,1,1,0,5.020861
../Dataset/ReducedLP/scpnre5_reduced.lp,5.061897,28.000000,28.000000,0.000000,9287,0,232,4687,9397,4,1,1,3,5.0,100,1,1,1,0,4.654634
../Dataset/ReducedLP/scpnre5_reduced.lp,4.927430,28.000000,28.000000,0.000000,9680,0,564,4437,338,4,1,1,3,5.0,100,1,1,1,0,4.909762
../Dataset/ReducedLP/scpnre5_reduced.lp,5.038068,28.000000,28.000000,0.000000,9320,0,287,4578,1997,4,1,1,3,5.0,100,1,1,1,0,4.749387
../Dataset/ReducedLP/scpnre5_reduced.lp,4.788053,28.000000,28.000000,0.000000,8900,0,335,4328,5538,4,1,1,3,5.0,100,1,1,1,0,4.986888
../Dataset/ReducedLP/scpnre5_reduced.lp,4.620620,28.000000,28.000000,0.000000,8546,0,308,4199,8007,4,1,1,3,5.0,100,1,1,1,0,5.202369
../Dataset/ReducedLP/scpnre5_reduced.lp,5.166855,28.000000,28.000000,0.000000,9950,0,441,4770,8957,4,1,1,3,5.0,100,1,1,1,0,4.570870
