Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpb2_reduced.lp,0.47134499999999996,76.0,76.0,0.0,523,0,39,256,338,4,1,1,3,5.0,100,1,0,2,1,5.528974
../Dataset/ReducedLP/scpb2_reduced.lp,0.466079,76.0,76.0,0.0,430,0,38,185,1867,4,1,1,3,5.0,100,1,0,2,1,5.251806
../Dataset/ReducedLP/scpb2_reduced.lp,0.49438999999999994,76.0,76.0,0.0,463,0,37,218,1997,4,1,1,3,5.0,100,1,0,2,1,5.05521
../Dataset/ReducedLP/scpb2_reduced.lp,0.49876800000000004,76.0,76.0,0.0,536,0,37,249,3363,4,1,1,3,5.0,100,1,0,2,1,5.884604
../Dataset/ReducedLP/scpb2_reduced.lp,0.463796,76.0,76.0,0.0,436,0,36,186,5538,4,1,1,3,5.0,100,1,0,2,1,5.181998999999999
../Dataset/ReducedLP/scpb2_reduced.lp,0.47231999999999996,76.0,76.0,0.0,425,0,39,184,6822,4,1,1,3,5.0,100,1,0,2,1,6.132613
../Dataset/ReducedLP/scpb2_reduced.lp,0.496514,76.0,76.0,0.0,492,0,38,216,8007,4,1,1,3,5.0,100,1,0,2,1,5.639075
../Dataset/ReducedLP/scpb2_reduced.lp,0.46338500000000005,76.0,76.0,0.0,443,0,42,191,8927,4,1,1,3,5.0,100,1,0,2,1,5.2907779999999995
../Dataset/ReducedLP/scpb2_reduced.lp,0.4738,76.0,76.0,0.0,421,0,42,181,8957,4,1,1,3,5.0,100,1,0,2,1,5.651462
../Dataset/ReducedLP/scpb2_reduced.lp,0.48395200000000005,76.0,76.0,0.0,476,0,33,225,9397,4,1,1,3,5.0,100,1,0,2,1,5.061331
