Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpnrg1_reduced.lp,3601.348438,176.000000,174.357432,0.009333,2075310,225174,123220,1044135,1867,4,1,1,3,1.5,50,1,1,2,1,0.017661
../Dataset/ReducedLP/scpnrg1_reduced.lp,3601.343187,176.000000,174.656788,0.007632,2243754,101297,113209,1075831,3363,4,1,1,3,1.5,50,1,1,2,1,0.017739
../Dataset/ReducedLP/scpnrg1_reduced.lp,3601.367041,176.000000,174.566569,0.008144,2163233,133087,126808,1035814,6822,4,1,1,3,1.5,50,1,1,2,1,0.017807
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.641051,176.000000,174.145411,0.010537,2104629,389040,87167,1174198,8927,4,1,1,3,1.5,50,1,1,2,1,0.017585
../Dataset/ReducedLP/scpnrg1_reduced.lp,3527.743642,176.000000,176.000000,0.000000,2150344,0,106607,982682,9397,4,1,1,3,1.5,50,1,1,2,1,0.017988
../Dataset/ReducedLP/scpnrg1_reduced.lp,3601.361518,176.000000,173.557553,0.013878,1993927,654193,91878,1245442,338,4,1,1,3,1.5,50,1,1,2,1,0.017687
../Dataset/ReducedLP/scpnrg1_reduced.lp,3474.626872,176.000000,176.000000,0.000000,2214916,0,93600,1028390,1997,4,1,1,3,1.5,50,1,1,2,1,0.018471
../Dataset/ReducedLP/scpnrg1_reduced.lp,3427.732592,176.000000,176.000000,0.000000,2229898,0,68809,1061228,5538,4,1,1,3,1.5,50,1,1,2,1,0.018533
../Dataset/ReducedLP/scpnrg1_reduced.lp,3601.358465,176.000000,174.129180,0.010630,1993638,368561,86097,1110446,8007,4,1,1,3,1.5,50,1,1,2,1,0.017601
../Dataset/ReducedLP/scpnrg1_reduced.lp,3591.572820,176.000000,176.000000,0.000000,2322196,0,160677,1015683,8957,4,1,1,3,1.5,50,1,1,2,1,0.017644
