Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,338,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,338,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,338,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,338,6,0.039474,3,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,338,9,0.026316,4,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,338,12,0.039474,3,30.370370
../Dataset/ReducedLP/scpb2_reduced.lp,338,29,0.026316,6,8.518519
../Dataset/ReducedLP/scpb2_reduced.lp,338,3,0.052632,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,5,0.026316,3,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,338,5,0.039474,3,26.296296
../Dataset/ReducedLP/scpb2_reduced.lp,338,17,0.013158,4,14.074074
../Dataset/ReducedLP/scpb2_reduced.lp,338,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,338,3,0.039474,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,8,0.039474,3,27.407407
../Dataset/ReducedLP/scpb2_reduced.lp,338,25,0.039474,4,26.666667
../Dataset/ReducedLP/scpb2_reduced.lp,338,27,0.026316,5,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,338,31,0.013158,7,5.185185
