Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,0,0.087432,0,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,1,0.043716,1,21.568627
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,2,0.043716,2,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,4,0.000000,3,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,7,0.000000,4,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,8,0.000000,5,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,14,0.000000,5,22.549020
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,21,0.043716,6,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,26,0.043716,6,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,27,0.043716,7,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,31,0.087432,8,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,32,0.087432,8,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,41,0.131148,9,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,44,0.000000,3,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,45,0.000000,4,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,60,0.000000,5,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,61,0.000000,5,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,62,0.043716,6,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,72,0.000000,6,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,73,0.000000,7,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,74,0.043716,7,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,84,0.043716,8,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,85,0.043716,8,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,86,0.087432,9,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,87,0.043716,9,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,88,0.087432,10,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,89,0.087432,10,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,114,0.087432,11,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,115,0.131148,11,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,118,0.000000,4,22.058824
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,127,0.000000,5,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,128,0.000000,6,21.568627
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,129,0.000000,7,21.568627
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,130,0.043716,8,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,142,0.087432,9,19.852941
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,143,0.087432,10,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,144,0.087432,11,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,145,0.131148,12,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,148,0.000000,5,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,177,0.043716,6,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,178,0.043716,7,20.098039
