Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd2_reduced.lp,9397,0,0.090909,0,29.341317
../Dataset/ReducedLP/scpd2_reduced.lp,9397,1,0.075758,1,30.538922
../Dataset/ReducedLP/scpd2_reduced.lp,9397,3,0.060606,2,29.940120
../Dataset/ReducedLP/scpd2_reduced.lp,9397,7,0.045455,3,29.341317
../Dataset/ReducedLP/scpd2_reduced.lp,9397,15,0.045455,4,28.143713
../Dataset/ReducedLP/scpd2_reduced.lp,9397,20,0.045455,5,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,9397,33,0.030303,6,26.347305
../Dataset/ReducedLP/scpd2_reduced.lp,9397,55,0.045455,6,19.461078
../Dataset/ReducedLP/scpd2_reduced.lp,9397,56,0.030303,7,17.065868
../Dataset/ReducedLP/scpd2_reduced.lp,9397,58,0.015152,8,12.275449
../Dataset/ReducedLP/scpd2_reduced.lp,9397,74,0.045455,6,26.047904
../Dataset/ReducedLP/scpd2_reduced.lp,9397,75,0.015152,7,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,9397,83,0.015152,8,19.161677
../Dataset/ReducedLP/scpd2_reduced.lp,9397,3,0.045455,2,28.742515
../Dataset/ReducedLP/scpd2_reduced.lp,9397,6,0.045455,3,22.455090
../Dataset/ReducedLP/scpd2_reduced.lp,9397,11,0.030303,4,17.065868
../Dataset/ReducedLP/scpd2_reduced.lp,9397,12,0.015152,5,12.275449
../Dataset/ReducedLP/scpd2_reduced.lp,9397,15,0.030303,3,24.550898
../Dataset/ReducedLP/scpd2_reduced.lp,9397,28,0.030303,4,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,9397,47,0.015152,7,18.862275
../Dataset/ReducedLP/scpd2_reduced.lp,9397,51,0.030303,5,28.143713
../Dataset/ReducedLP/scpd2_reduced.lp,9397,2,0.075758,2,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,9397,4,0.060606,3,26.946108
../Dataset/ReducedLP/scpd2_reduced.lp,9397,8,0.045455,4,27.245509
../Dataset/ReducedLP/scpd2_reduced.lp,9397,9,0.015152,5,23.652695
../Dataset/ReducedLP/scpd2_reduced.lp,9397,13,0.030303,5,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,9397,15,0.015152,6,17.065868
../Dataset/ReducedLP/scpd2_reduced.lp,9397,20,0.030303,4,24.251497
../Dataset/ReducedLP/scpd2_reduced.lp,9397,39,0.060606,4,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,9397,40,0.045455,5,24.550898
../Dataset/ReducedLP/scpd2_reduced.lp,9397,53,0.015152,6,17.964072
../Dataset/ReducedLP/scpd2_reduced.lp,9397,56,0.060606,5,26.946108
../Dataset/ReducedLP/scpd2_reduced.lp,9397,57,0.030303,6,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,9397,1,0.090909,1,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,9397,2,0.075758,2,29.940120
../Dataset/ReducedLP/scpd2_reduced.lp,9397,7,0.045455,3,26.347305
../Dataset/ReducedLP/scpd2_reduced.lp,9397,10,0.075758,3,29.341317
../Dataset/ReducedLP/scpd2_reduced.lp,9397,21,0.060606,4,28.443114
../Dataset/ReducedLP/scpd2_reduced.lp,9397,27,0.045455,5,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,9397,39,0.030303,6,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,9397,51,0.015152,7,16.467066
../Dataset/ReducedLP/scpd2_reduced.lp,9397,78,0.045455,7,24.550898
../Dataset/ReducedLP/scpd2_reduced.lp,9397,79,0.030303,8,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,9397,83,0.015152,9,16.766467
