Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,9397,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.024691,2,28.351648
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.016461,3,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,9,0.008230,4,19.780220
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.012346,3,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,9397,4,0.016461,3,25.054945
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.004115,4,18.021978
../Dataset/ReducedLP/scpc3_reduced.lp,9397,16,0.000000,5,10.989011
../Dataset/ReducedLP/scpc3_reduced.lp,9397,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.024691,2,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,9397,4,0.016461,3,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.008230,4,16.043956
../Dataset/ReducedLP/scpc3_reduced.lp,9397,21,0.008230,4,6.593407
