Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,0,0.088367,0,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,1,0.088367,1,19.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,2,0.088367,2,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,3,0.000000,3,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,4,0.000000,4,19.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,6,0.000000,5,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,7,0.000000,6,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,11,0.000000,6,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,12,0.000000,7,19.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,20,0.088367,7,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,21,0.176735,8,12.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,24,0.000000,4,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,31,0.000000,5,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,32,0.000000,6,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,42,0.000000,7,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,43,0.000000,7,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,44,0.000000,8,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,45,0.000000,8,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,57,0.088367,9,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,58,0.088367,10,12.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,61,0.000000,4,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,84,0.000000,5,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,85,0.000000,6,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,86,0.088367,7,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,87,0.088367,8,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,105,0.088367,9,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,106,0.176735,10,11.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,109,0.000000,6,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,110,0.088367,7,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,122,0.088367,8,11.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,125,0.000000,5,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,126,0.000000,6,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,138,0.000000,7,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,139,0.088367,8,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,140,0.176735,9,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,143,0.000000,5,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,165,0.000000,6,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,166,0.000000,7,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,167,0.000000,8,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,168,0.088367,8,11.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,170,0.088367,9,12.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,172,0.176735,10,10.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,187,0.176735,11,9.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,190,0.088367,5,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,3,0.000000,3,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,9,0.000000,4,19.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,10,0.000000,5,20.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,18,0.000000,5,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,19,0.000000,6,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,33,0.000000,6,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,34,0.088367,7,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,44,0.176735,8,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,45,0.088367,8,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,47,0.176735,9,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,50,0.000000,3,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,71,0.000000,4,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,72,0.000000,5,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,79,0.000000,5,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,80,0.000000,6,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,81,0.088367,6,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,94,0.088367,7,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,95,0.088367,7,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,97,0.176735,8,11.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,100,0.000000,5,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,115,0.000000,6,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,116,0.000000,7,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,117,0.088367,8,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,118,0.088367,9,13.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,134,0.000000,5,16.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,135,0.000000,6,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,338,136,0.000000,7,16.000000
