Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,0,0.000000,0,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,1,0.000000,1,21.505376
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,3,0.000000,2,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,5,0.000000,3,22.222222
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,9,0.000000,4,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,13,0.000000,5,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,14,0.105065,5,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,21,0.105065,6,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,28,0.105065,7,18.637993
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,29,0.210131,8,19.713262
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,38,0.210131,8,18.996416
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,49,0.210131,9,18.637993
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,50,0.210131,10,17.921147
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,52,0.315196,11,16.487455
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,53,0.315196,11,14.695341
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,75,0.315196,12,13.261649
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,76,0.420262,13,13.620072
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,3,0.000000,2,17.562724
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,10,0.105065,3,17.562724
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,11,0.105065,4,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,17,0.105065,4,17.921147
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,18,0.210131,5,16.129032
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,27,0.210131,6,19.354839
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,28,0.210131,6,16.487455
