Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb4_reduced.lp,8927,0,0.088608,0,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,8927,1,0.075949,1,27.272727
../Dataset/ReducedLP/scpb4_reduced.lp,8927,3,0.063291,2,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,8927,9,0.050633,3,25.757576
../Dataset/ReducedLP/scpb4_reduced.lp,8927,14,0.037975,4,23.333333
../Dataset/ReducedLP/scpb4_reduced.lp,8927,32,0.025316,5,24.242424
../Dataset/ReducedLP/scpb4_reduced.lp,8927,44,0.037975,6,22.121212
../Dataset/ReducedLP/scpb4_reduced.lp,8927,45,0.025316,7,19.090909
../Dataset/ReducedLP/scpb4_reduced.lp,8927,3,0.037975,2,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,6,0.037975,3,22.424242
../Dataset/ReducedLP/scpb4_reduced.lp,8927,12,0.037975,4,15.757576
../Dataset/ReducedLP/scpb4_reduced.lp,8927,13,0.025316,5,9.090909
../Dataset/ReducedLP/scpb4_reduced.lp,8927,18,0.012658,4,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,8927,32,0.050633,4,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,39,0.037975,5,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,2,0.025316,2,19.696970
../Dataset/ReducedLP/scpb4_reduced.lp,8927,9,0.025316,3,23.939394
../Dataset/ReducedLP/scpb4_reduced.lp,8927,31,0.050633,4,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,8927,37,0.050633,5,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,8927,42,0.025316,6,20.909091
../Dataset/ReducedLP/scpb4_reduced.lp,8927,43,0.012658,7,18.484848
../Dataset/ReducedLP/scpb4_reduced.lp,8927,46,0.037975,6,20.303030
../Dataset/ReducedLP/scpb4_reduced.lp,8927,56,0.025316,7,13.333333
../Dataset/ReducedLP/scpb4_reduced.lp,8927,1,0.063291,1,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,8927,2,0.063291,2,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,8927,6,0.037975,3,23.333333
../Dataset/ReducedLP/scpb4_reduced.lp,8927,10,0.012658,4,22.727273
../Dataset/ReducedLP/scpb4_reduced.lp,8927,12,0.012658,5,18.181818
../Dataset/ReducedLP/scpb4_reduced.lp,8927,15,0.050633,3,25.454545
../Dataset/ReducedLP/scpb4_reduced.lp,8927,31,0.025316,4,23.333333
../Dataset/ReducedLP/scpb4_reduced.lp,8927,42,0.012658,5,14.848485
../Dataset/ReducedLP/scpb4_reduced.lp,8927,50,0.012658,7,18.181818
