Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,1867,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,1867,1,0.000000,1,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,1867,5,0.024691,2,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,1867,7,0.012346,3,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,1867,8,0.008230,4,22.637363
../Dataset/ReducedLP/scpc3_reduced.lp,1867,12,0.000000,5,15.824176
../Dataset/ReducedLP/scpc3_reduced.lp,1867,15,0.000000,4,18.461538
../Dataset/ReducedLP/scpc3_reduced.lp,1867,22,0.000000,4,20.659341
../Dataset/ReducedLP/scpc3_reduced.lp,1867,7,0.020576,3,26.373626
../Dataset/ReducedLP/scpc3_reduced.lp,1867,10,0.016461,4,20.659341
../Dataset/ReducedLP/scpc3_reduced.lp,1867,13,0.012346,5,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,1867,14,0.008230,6,17.802198
../Dataset/ReducedLP/scpc3_reduced.lp,1867,15,0.000000,7,17.362637
../Dataset/ReducedLP/scpc3_reduced.lp,1867,25,0.004115,7,16.923077
../Dataset/ReducedLP/scpc3_reduced.lp,1867,27,0.000000,8,17.362637
../Dataset/ReducedLP/scpc3_reduced.lp,1867,28,0.004115,9,7.472527
../Dataset/ReducedLP/scpc3_reduced.lp,1867,30,0.004115,10,3.736264
../Dataset/ReducedLP/scpc3_reduced.lp,1867,31,0.004115,11,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,1867,35,0.004115,6,6.593407
../Dataset/ReducedLP/scpc3_reduced.lp,1867,37,0.000000,7,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,1867,38,0.000000,8,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,1867,53,0.004115,5,17.582418
../Dataset/ReducedLP/scpc3_reduced.lp,1867,6,0.016461,3,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,1867,11,0.000000,4,14.945055
../Dataset/ReducedLP/scpc3_reduced.lp,1867,15,0.012346,4,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,1867,17,0.008230,5,19.560440
../Dataset/ReducedLP/scpc3_reduced.lp,1867,40,0.004115,6,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,1867,54,0.004115,7,11.428571
../Dataset/ReducedLP/scpc3_reduced.lp,1867,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,1867,5,0.024691,2,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,1867,6,0.016461,3,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,1867,9,0.008230,4,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,1867,15,0.004115,5,22.197802
../Dataset/ReducedLP/scpc3_reduced.lp,1867,28,0.012346,4,21.978022
