Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc2_reduced.lp,6822,0,0.022831,0,33.753149
../Dataset/ReducedLP/scpc2_reduced.lp,6822,1,0.018265,1,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.004566,2,26.448363
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.009132,2,12.594458
../Dataset/ReducedLP/scpc2_reduced.lp,6822,4,0.000000,3,21.914358
../Dataset/ReducedLP/scpc2_reduced.lp,6822,2,0.000000,2,20.906801
../Dataset/ReducedLP/scpc2_reduced.lp,6822,9,0.000000,4,0.000000
../Dataset/ReducedLP/scpc2_reduced.lp,6822,10,0.000000,5,0.000000
../Dataset/ReducedLP/scpc2_reduced.lp,6822,1,0.013699,1,27.707809
../Dataset/ReducedLP/scpc2_reduced.lp,6822,2,0.004566,2,28.715365
