Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,338,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.000000,1,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,338,6,0.016461,3,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,338,9,0.000000,4,14.945055
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.012346,4,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.008230,5,19.780220
../Dataset/ReducedLP/scpc3_reduced.lp,338,38,0.004115,6,14.945055
../Dataset/ReducedLP/scpc3_reduced.lp,338,40,0.004115,7,12.527473
../Dataset/ReducedLP/scpc3_reduced.lp,338,42,0.000000,8,8.131868
../Dataset/ReducedLP/scpc3_reduced.lp,338,44,0.000000,9,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,60,0.004115,5,17.582418
../Dataset/ReducedLP/scpc3_reduced.lp,338,3,0.024691,2,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,338,7,0.012346,3,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,338,10,0.008230,4,22.637363
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.000000,5,16.263736
../Dataset/ReducedLP/scpc3_reduced.lp,338,18,0.000000,4,18.461538
../Dataset/ReducedLP/scpc3_reduced.lp,338,24,0.008230,4,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,338,25,0.004115,5,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,338,7,0.020576,3,26.593407
../Dataset/ReducedLP/scpc3_reduced.lp,338,11,0.016461,4,21.098901
../Dataset/ReducedLP/scpc3_reduced.lp,338,14,0.012346,5,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.008230,6,17.802198
../Dataset/ReducedLP/scpc3_reduced.lp,338,16,0.000000,7,17.362637
../Dataset/ReducedLP/scpc3_reduced.lp,338,27,0.004115,7,16.923077
../Dataset/ReducedLP/scpc3_reduced.lp,338,29,0.000000,8,16.263736
../Dataset/ReducedLP/scpc3_reduced.lp,338,30,0.004115,9,9.230769
../Dataset/ReducedLP/scpc3_reduced.lp,338,32,0.004115,10,2.417582
../Dataset/ReducedLP/scpc3_reduced.lp,338,33,0.004115,11,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,34,0.008230,6,6.593407
../Dataset/ReducedLP/scpc3_reduced.lp,338,36,0.000000,7,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,37,0.000000,8,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,338,3,0.024691,2,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,338,6,0.016461,3,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,338,8,0.012346,4,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.000000,5,21.098901
../Dataset/ReducedLP/scpc3_reduced.lp,338,18,0.008230,5,20.879121
../Dataset/ReducedLP/scpc3_reduced.lp,338,19,0.000000,6,11.208791
../Dataset/ReducedLP/scpc3_reduced.lp,338,20,0.000000,6,15.384615
