Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd4_reduced.lp,6822,0,0.080645,0,32.492114
../Dataset/ReducedLP/scpd4_reduced.lp,6822,1,0.048387,1,31.230284
../Dataset/ReducedLP/scpd4_reduced.lp,6822,3,0.048387,2,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,6822,7,0.032258,3,29.337539
../Dataset/ReducedLP/scpd4_reduced.lp,6822,13,0.016129,4,27.760252
../Dataset/ReducedLP/scpd4_reduced.lp,6822,20,0.016129,5,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,6822,26,0.000000,6,20.189274
../Dataset/ReducedLP/scpd4_reduced.lp,6822,29,0.032258,4,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,6822,35,0.032258,5,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,6822,36,0.000000,6,23.974763
../Dataset/ReducedLP/scpd4_reduced.lp,6822,55,0.016129,6,20.189274
../Dataset/ReducedLP/scpd4_reduced.lp,6822,58,0.032258,6,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,6822,68,0.032258,7,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,6822,69,0.016129,8,22.712934
../Dataset/ReducedLP/scpd4_reduced.lp,6822,3,0.016129,2,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,6822,6,0.000000,3,22.712934
../Dataset/ReducedLP/scpd4_reduced.lp,6822,10,0.048387,3,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,6822,11,0.032258,4,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,6822,16,0.032258,4,24.921136
../Dataset/ReducedLP/scpd4_reduced.lp,6822,21,0.016129,5,26.182965
../Dataset/ReducedLP/scpd4_reduced.lp,6822,22,0.016129,5,24.605678
../Dataset/ReducedLP/scpd4_reduced.lp,6822,28,0.000000,6,23.343849
../Dataset/ReducedLP/scpd4_reduced.lp,6822,29,0.016129,6,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,6822,40,0.000000,7,16.403785
../Dataset/ReducedLP/scpd4_reduced.lp,6822,42,0.000000,8,13.564669
../Dataset/ReducedLP/scpd4_reduced.lp,6822,44,0.016129,9,7.886435
../Dataset/ReducedLP/scpd4_reduced.lp,6822,46,0.016129,10,7.255521
../Dataset/ReducedLP/scpd4_reduced.lp,6822,48,0.016129,11,7.255521
../Dataset/ReducedLP/scpd4_reduced.lp,6822,50,0.016129,12,0.000000
../Dataset/ReducedLP/scpd4_reduced.lp,6822,53,0.032258,3,28.391167
../Dataset/ReducedLP/scpd4_reduced.lp,6822,54,0.016129,4,23.028391
../Dataset/ReducedLP/scpd4_reduced.lp,6822,74,0.000000,6,17.034700
../Dataset/ReducedLP/scpd4_reduced.lp,6822,2,0.064516,2,31.861199
../Dataset/ReducedLP/scpd4_reduced.lp,6822,5,0.064516,3,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,6822,8,0.048387,4,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,6822,9,0.048387,5,32.176656
../Dataset/ReducedLP/scpd4_reduced.lp,6822,18,0.032258,5,27.760252
../Dataset/ReducedLP/scpd4_reduced.lp,6822,22,0.016129,6,27.129338
../Dataset/ReducedLP/scpd4_reduced.lp,6822,31,0.048387,4,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,6822,37,0.032258,5,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,6822,56,0.032258,5,28.075710
../Dataset/ReducedLP/scpd4_reduced.lp,6822,57,0.032258,6,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,6822,62,0.032258,6,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,6822,63,0.000000,7,17.034700
../Dataset/ReducedLP/scpd4_reduced.lp,6822,71,0.016129,7,20.504732
../Dataset/ReducedLP/scpd4_reduced.lp,6822,72,0.000000,8,16.719243
../Dataset/ReducedLP/scpd4_reduced.lp,6822,74,0.000000,9,7.570978
../Dataset/ReducedLP/scpd4_reduced.lp,6822,76,0.000000,10,4.731861
../Dataset/ReducedLP/scpd4_reduced.lp,6822,78,0.000000,11,0.000000
../Dataset/ReducedLP/scpd4_reduced.lp,6822,94,0.016129,7,28.075710
../Dataset/ReducedLP/scpd4_reduced.lp,6822,1,0.080645,1,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,6822,2,0.064516,2,30.914826
../Dataset/ReducedLP/scpd4_reduced.lp,6822,4,0.048387,3,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,6822,10,0.048387,4,28.391167
../Dataset/ReducedLP/scpd4_reduced.lp,6822,12,0.032258,5,27.760252
../Dataset/ReducedLP/scpd4_reduced.lp,6822,19,0.032258,5,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,6822,20,0.016129,6,27.129338
../Dataset/ReducedLP/scpd4_reduced.lp,6822,24,0.016129,6,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,6822,31,0.016129,7,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,6822,32,0.000000,7,24.921136
../Dataset/ReducedLP/scpd4_reduced.lp,6822,41,0.000000,8,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,6822,42,0.000000,9,23.974763
../Dataset/ReducedLP/scpd4_reduced.lp,6822,60,0.048387,3,30.914826
../Dataset/ReducedLP/scpd4_reduced.lp,6822,69,0.032258,4,29.022082
../Dataset/ReducedLP/scpd4_reduced.lp,6822,70,0.016129,4,24.290221
../Dataset/ReducedLP/scpd4_reduced.lp,6822,88,0.016129,6,23.028391
