Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd4_reduced.lp,9397,0,0.080645,0,32.492114
../Dataset/ReducedLP/scpd4_reduced.lp,9397,1,0.048387,1,30.914826
../Dataset/ReducedLP/scpd4_reduced.lp,9397,3,0.048387,2,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,9397,6,0.032258,3,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,9397,14,0.032258,4,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,9397,15,0.016129,5,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,9397,20,0.000000,5,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,9397,25,0.000000,6,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,9397,32,0.032258,5,27.760252
../Dataset/ReducedLP/scpd4_reduced.lp,9397,33,0.016129,6,27.129338
../Dataset/ReducedLP/scpd4_reduced.lp,9397,36,0.000000,6,23.343849
../Dataset/ReducedLP/scpd4_reduced.lp,9397,38,0.000000,7,13.564669
../Dataset/ReducedLP/scpd4_reduced.lp,9397,48,0.048387,3,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,9397,49,0.032258,4,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,9397,66,0.000000,5,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,9397,69,0.032258,4,25.236593
../Dataset/ReducedLP/scpd4_reduced.lp,9397,80,0.016129,5,23.343849
../Dataset/ReducedLP/scpd4_reduced.lp,9397,89,0.016129,5,24.605678
../Dataset/ReducedLP/scpd4_reduced.lp,9397,3,0.016129,2,26.182965
../Dataset/ReducedLP/scpd4_reduced.lp,9397,5,0.000000,3,23.659306
../Dataset/ReducedLP/scpd4_reduced.lp,9397,12,0.032258,4,27.444795
../Dataset/ReducedLP/scpd4_reduced.lp,9397,15,0.032258,5,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,9397,16,0.000000,6,23.974763
../Dataset/ReducedLP/scpd4_reduced.lp,9397,29,0.016129,3,29.022082
../Dataset/ReducedLP/scpd4_reduced.lp,9397,38,0.016129,4,25.236593
../Dataset/ReducedLP/scpd4_reduced.lp,9397,39,0.000000,5,18.611987
../Dataset/ReducedLP/scpd4_reduced.lp,9397,45,0.016129,4,28.075710
../Dataset/ReducedLP/scpd4_reduced.lp,9397,46,0.000000,5,24.605678
../Dataset/ReducedLP/scpd4_reduced.lp,9397,49,0.016129,6,23.343849
../Dataset/ReducedLP/scpd4_reduced.lp,9397,56,0.000000,7,12.933754
../Dataset/ReducedLP/scpd4_reduced.lp,9397,58,0.000000,8,14.195584
../Dataset/ReducedLP/scpd4_reduced.lp,9397,61,0.032258,6,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,9397,77,0.032258,7,27.129338
../Dataset/ReducedLP/scpd4_reduced.lp,9397,86,0.016129,8,26.182965
../Dataset/ReducedLP/scpd4_reduced.lp,9397,87,0.000000,9,26.182965
../Dataset/ReducedLP/scpd4_reduced.lp,9397,90,0.000000,5,20.504732
../Dataset/ReducedLP/scpd4_reduced.lp,9397,2,0.064516,2,31.861199
../Dataset/ReducedLP/scpd4_reduced.lp,9397,7,0.064516,3,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,9397,13,0.048387,4,30.283912
../Dataset/ReducedLP/scpd4_reduced.lp,9397,16,0.048387,5,32.176656
../Dataset/ReducedLP/scpd4_reduced.lp,9397,21,0.032258,6,31.545741
../Dataset/ReducedLP/scpd4_reduced.lp,9397,26,0.032258,7,31.545741
../Dataset/ReducedLP/scpd4_reduced.lp,9397,32,0.016129,7,27.760252
../Dataset/ReducedLP/scpd4_reduced.lp,9397,39,0.016129,8,28.391167
../Dataset/ReducedLP/scpd4_reduced.lp,9397,41,0.000000,9,19.873817
../Dataset/ReducedLP/scpd4_reduced.lp,9397,51,0.048387,4,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,9397,52,0.032258,5,29.968454
../Dataset/ReducedLP/scpd4_reduced.lp,9397,70,0.032258,5,28.075710
../Dataset/ReducedLP/scpd4_reduced.lp,9397,71,0.032258,6,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,9397,82,0.032258,6,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,9397,83,0.000000,7,17.034700
../Dataset/ReducedLP/scpd4_reduced.lp,9397,84,0.016129,7,21.135647
../Dataset/ReducedLP/scpd4_reduced.lp,9397,85,0.000000,8,15.772871
../Dataset/ReducedLP/scpd4_reduced.lp,9397,94,0.000000,9,2.839117
../Dataset/ReducedLP/scpd4_reduced.lp,9397,96,0.000000,10,8.201893
../Dataset/ReducedLP/scpd4_reduced.lp,9397,98,0.000000,11,0.000000
../Dataset/ReducedLP/scpd4_reduced.lp,9397,1,0.080645,1,30.599369
../Dataset/ReducedLP/scpd4_reduced.lp,9397,2,0.064516,2,30.914826
../Dataset/ReducedLP/scpd4_reduced.lp,9397,4,0.048387,3,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,9397,11,0.048387,4,28.391167
../Dataset/ReducedLP/scpd4_reduced.lp,9397,12,0.032258,5,28.391167
../Dataset/ReducedLP/scpd4_reduced.lp,9397,18,0.032258,5,28.706625
../Dataset/ReducedLP/scpd4_reduced.lp,9397,22,0.016129,6,27.129338
../Dataset/ReducedLP/scpd4_reduced.lp,9397,27,0.016129,6,26.813880
../Dataset/ReducedLP/scpd4_reduced.lp,9397,33,0.016129,7,26.498423
../Dataset/ReducedLP/scpd4_reduced.lp,9397,34,0.000000,7,24.605678
../Dataset/ReducedLP/scpd4_reduced.lp,9397,41,0.000000,8,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,9397,42,0.000000,9,23.974763
../Dataset/ReducedLP/scpd4_reduced.lp,9397,46,0.048387,3,30.914826
../Dataset/ReducedLP/scpd4_reduced.lp,9397,62,0.032258,4,29.022082
../Dataset/ReducedLP/scpd4_reduced.lp,9397,63,0.016129,4,25.552050
../Dataset/ReducedLP/scpd4_reduced.lp,9397,111,0.016129,7,28.075710
