Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd3_reduced.lp,1867,0,0.083333,0,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,1867,1,0.055556,1,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,1867,2,0.027778,2,28.654971
../Dataset/ReducedLP/scpd3_reduced.lp,1867,11,0.041667,4,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,1867,12,0.027778,5,27.192982
../Dataset/ReducedLP/scpd3_reduced.lp,1867,21,0.013889,6,19.883041
../Dataset/ReducedLP/scpd3_reduced.lp,1867,24,0.027778,3,25.146199
../Dataset/ReducedLP/scpd3_reduced.lp,1867,63,0.027778,5,21.052632
../Dataset/ReducedLP/scpd3_reduced.lp,1867,3,0.069444,2,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,1867,6,0.055556,3,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,1867,12,0.041667,4,22.807018
../Dataset/ReducedLP/scpd3_reduced.lp,1867,14,0.027778,5,23.391813
../Dataset/ReducedLP/scpd3_reduced.lp,1867,15,0.013889,6,22.514620
../Dataset/ReducedLP/scpd3_reduced.lp,1867,21,0.013889,7,21.345029
../Dataset/ReducedLP/scpd3_reduced.lp,1867,24,0.055556,3,26.900585
../Dataset/ReducedLP/scpd3_reduced.lp,1867,25,0.041667,4,24.269006
../Dataset/ReducedLP/scpd3_reduced.lp,1867,37,0.041667,5,24.269006
../Dataset/ReducedLP/scpd3_reduced.lp,1867,38,0.027778,5,21.637427
../Dataset/ReducedLP/scpd3_reduced.lp,1867,52,0.013889,6,20.760234
../Dataset/ReducedLP/scpd3_reduced.lp,1867,2,0.055556,2,29.239766
../Dataset/ReducedLP/scpd3_reduced.lp,1867,5,0.041667,3,30.116959
../Dataset/ReducedLP/scpd3_reduced.lp,1867,9,0.041667,4,29.239766
../Dataset/ReducedLP/scpd3_reduced.lp,1867,10,0.013889,5,23.684211
../Dataset/ReducedLP/scpd3_reduced.lp,1867,15,0.013889,5,22.222222
../Dataset/ReducedLP/scpd3_reduced.lp,1867,18,0.027778,3,21.929825
../Dataset/ReducedLP/scpd3_reduced.lp,1867,50,0.041667,4,24.853801
../Dataset/ReducedLP/scpd3_reduced.lp,1867,51,0.027778,5,18.128655
../Dataset/ReducedLP/scpd3_reduced.lp,1867,1,0.083333,1,28.947368
../Dataset/ReducedLP/scpd3_reduced.lp,1867,3,0.055556,2,27.192982
../Dataset/ReducedLP/scpd3_reduced.lp,1867,4,0.041667,3,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,1867,13,0.041667,4,22.222222
../Dataset/ReducedLP/scpd3_reduced.lp,1867,14,0.013889,5,13.450292
../Dataset/ReducedLP/scpd3_reduced.lp,1867,38,0.013889,6,22.222222
