Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,8927,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,8927,1,0.000000,1,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,8927,7,0.012346,3,28.351648
../Dataset/ReducedLP/scpc3_reduced.lp,8927,11,0.008230,4,26.593407
../Dataset/ReducedLP/scpc3_reduced.lp,8927,15,0.004115,5,22.197802
../Dataset/ReducedLP/scpc3_reduced.lp,8927,16,0.000000,6,18.681319
../Dataset/ReducedLP/scpc3_reduced.lp,8927,26,0.004115,7,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,8927,28,0.004115,8,16.483516
../Dataset/ReducedLP/scpc3_reduced.lp,8927,30,0.008230,9,2.637363
../Dataset/ReducedLP/scpc3_reduced.lp,8927,32,0.008230,10,0.659341
../Dataset/ReducedLP/scpc3_reduced.lp,8927,33,0.008230,11,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,8927,3,0.024691,2,29.890110
../Dataset/ReducedLP/scpc3_reduced.lp,8927,7,0.020576,3,26.153846
../Dataset/ReducedLP/scpc3_reduced.lp,8927,9,0.016461,4,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,13,0.012346,5,18.901099
../Dataset/ReducedLP/scpc3_reduced.lp,8927,14,0.008230,6,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,8927,17,0.008230,6,13.186813
../Dataset/ReducedLP/scpc3_reduced.lp,8927,18,0.000000,7,5.054945
../Dataset/ReducedLP/scpc3_reduced.lp,8927,19,0.004115,7,11.868132
../Dataset/ReducedLP/scpc3_reduced.lp,8927,28,0.004115,8,6.153846
../Dataset/ReducedLP/scpc3_reduced.lp,8927,29,0.000000,8,10.549451
../Dataset/ReducedLP/scpc3_reduced.lp,8927,30,0.000000,9,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,8927,31,0.004115,5,15.384615
../Dataset/ReducedLP/scpc3_reduced.lp,8927,5,0.016461,3,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,8927,10,0.004115,4,20.659341
../Dataset/ReducedLP/scpc3_reduced.lp,8927,14,0.000000,5,15.604396
../Dataset/ReducedLP/scpc3_reduced.lp,8927,17,0.012346,4,23.296703
../Dataset/ReducedLP/scpc3_reduced.lp,8927,43,0.008230,5,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,8927,3,0.024691,2,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,8927,5,0.016461,3,28.571429
../Dataset/ReducedLP/scpc3_reduced.lp,8927,8,0.012346,4,26.813187
../Dataset/ReducedLP/scpc3_reduced.lp,8927,12,0.004115,5,20.439560
../Dataset/ReducedLP/scpc3_reduced.lp,8927,13,0.008230,6,0.000000
../Dataset/ReducedLP/scpc3_reduced.lp,8927,19,0.000000,6,20.000000
