Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,9397,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.962963
../Dataset/ReducedLP/scpb2_reduced.lp,9397,2,0.052632,2,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.039474,3,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,9397,7,0.026316,4,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,9397,21,0.013158,4,14.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,30,0.013158,7,5.925926
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.052632,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,6,0.026316,3,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,9397,9,0.039474,3,26.296296
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.039474,3,30.370370
../Dataset/ReducedLP/scpb2_reduced.lp,9397,10,0.039474,4,26.666667
../Dataset/ReducedLP/scpb2_reduced.lp,9397,16,0.026316,5,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,9397,25,0.026316,6,9.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.039474,2,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,11,0.039474,3,27.407407
