Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd3_reduced.lp,338,0,0.083333,0,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,338,1,0.055556,1,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,338,3,0.041667,2,33.625731
../Dataset/ReducedLP/scpd3_reduced.lp,338,7,0.013889,3,30.701754
../Dataset/ReducedLP/scpd3_reduced.lp,338,10,0.000000,4,28.070175
../Dataset/ReducedLP/scpd3_reduced.lp,338,13,0.041667,4,28.362573
../Dataset/ReducedLP/scpd3_reduced.lp,338,22,0.027778,5,28.947368
../Dataset/ReducedLP/scpd3_reduced.lp,338,29,0.013889,5,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,338,36,0.027778,6,28.654971
../Dataset/ReducedLP/scpd3_reduced.lp,338,44,0.027778,7,27.485380
../Dataset/ReducedLP/scpd3_reduced.lp,338,45,0.013889,8,28.070175
../Dataset/ReducedLP/scpd3_reduced.lp,338,71,0.000000,9,23.099415
../Dataset/ReducedLP/scpd3_reduced.lp,338,79,0.013889,5,19.590643
../Dataset/ReducedLP/scpd3_reduced.lp,338,88,0.027778,4,26.023392
../Dataset/ReducedLP/scpd3_reduced.lp,338,100,0.027778,5,23.099415
../Dataset/ReducedLP/scpd3_reduced.lp,338,101,0.013889,6,21.929825
../Dataset/ReducedLP/scpd3_reduced.lp,338,116,0.013889,6,26.900585
../Dataset/ReducedLP/scpd3_reduced.lp,338,118,0.013889,7,26.900585
../Dataset/ReducedLP/scpd3_reduced.lp,338,119,0.013889,8,23.391813
../Dataset/ReducedLP/scpd3_reduced.lp,338,3,0.055556,2,29.824561
../Dataset/ReducedLP/scpd3_reduced.lp,338,5,0.041667,3,29.239766
../Dataset/ReducedLP/scpd3_reduced.lp,338,8,0.041667,4,30.409357
../Dataset/ReducedLP/scpd3_reduced.lp,338,9,0.027778,5,30.994152
../Dataset/ReducedLP/scpd3_reduced.lp,338,16,0.027778,5,26.608187
../Dataset/ReducedLP/scpd3_reduced.lp,338,17,0.000000,6,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,338,24,0.013889,6,26.315789
../Dataset/ReducedLP/scpd3_reduced.lp,338,25,0.000000,7,25.438596
../Dataset/ReducedLP/scpd3_reduced.lp,338,31,0.000000,7,24.853801
../Dataset/ReducedLP/scpd3_reduced.lp,338,32,0.000000,8,21.345029
../Dataset/ReducedLP/scpd3_reduced.lp,338,40,0.041667,4,26.608187
../Dataset/ReducedLP/scpd3_reduced.lp,338,46,0.013889,5,26.023392
../Dataset/ReducedLP/scpd3_reduced.lp,338,47,0.041667,5,25.730994
