Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,6822,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,6822,1,0.000000,1,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,6822,5,0.024691,2,28.791209
../Dataset/ReducedLP/scpc3_reduced.lp,6822,7,0.016461,3,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,6822,10,0.008230,4,19.780220
../Dataset/ReducedLP/scpc3_reduced.lp,6822,7,0.012346,3,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,6822,6,0.016461,3,25.054945
../Dataset/ReducedLP/scpc3_reduced.lp,6822,8,0.004115,4,18.461538
../Dataset/ReducedLP/scpc3_reduced.lp,6822,20,0.004115,4,9.890110
../Dataset/ReducedLP/scpc3_reduced.lp,6822,1,0.028807,1,27.692308
../Dataset/ReducedLP/scpc3_reduced.lp,6822,5,0.024691,2,25.494505
../Dataset/ReducedLP/scpc3_reduced.lp,6822,6,0.016461,3,23.076923
../Dataset/ReducedLP/scpc3_reduced.lp,6822,9,0.008230,4,23.516484
../Dataset/ReducedLP/scpc3_reduced.lp,6822,14,0.008230,4,15.824176
../Dataset/ReducedLP/scpc3_reduced.lp,6822,16,0.004115,5,10.989011
