Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,338,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,338,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,338,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,338,5,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,6,0.052632,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,11,0.026316,5,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,338,16,0.039474,5,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,17,0.039474,6,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,32,0.039474,5,31.851852
../Dataset/ReducedLP/scpb2_reduced.lp,338,33,0.039474,6,31.851852
../Dataset/ReducedLP/scpb2_reduced.lp,338,48,0.026316,7,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,49,0.026316,8,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,5,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,6,0.039474,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,14,0.026316,5,20.740741
../Dataset/ReducedLP/scpb2_reduced.lp,338,17,0.013158,6,8.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,18,0.013158,7,8.148148
../Dataset/ReducedLP/scpb2_reduced.lp,338,20,0.026316,5,27.777778
../Dataset/ReducedLP/scpb2_reduced.lp,338,37,0.013158,10,25.185185
../Dataset/ReducedLP/scpb2_reduced.lp,338,3,0.052632,3,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,338,4,0.052632,4,31.481481
../Dataset/ReducedLP/scpb2_reduced.lp,338,9,0.039474,5,30.000000
../Dataset/ReducedLP/scpb2_reduced.lp,338,16,0.039474,6,27.407407
../Dataset/ReducedLP/scpb2_reduced.lp,338,24,0.039474,7,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,338,32,0.039474,8,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,338,33,0.039474,9,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,338,37,0.026316,10,19.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,38,0.026316,11,19.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,44,0.013158,12,16.666667
../Dataset/ReducedLP/scpb2_reduced.lp,338,45,0.013158,13,16.666667
../Dataset/ReducedLP/scpb2_reduced.lp,338,1,0.065789,1,32.962963
../Dataset/ReducedLP/scpb2_reduced.lp,338,2,0.065789,2,32.962963
../Dataset/ReducedLP/scpb2_reduced.lp,338,3,0.052632,3,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,338,4,0.052632,4,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,338,7,0.013158,5,26.666667
../Dataset/ReducedLP/scpb2_reduced.lp,338,13,0.039474,5,30.740741
../Dataset/ReducedLP/scpb2_reduced.lp,338,19,0.039474,6,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,20,0.039474,7,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,338,26,0.039474,8,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,338,34,0.039474,9,25.185185
../Dataset/ReducedLP/scpb2_reduced.lp,338,35,0.039474,10,25.185185
../Dataset/ReducedLP/scpb2_reduced.lp,338,39,0.026316,11,17.777778
