Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,0,0.285714,0,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,1,0.285714,1,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,2,0.214286,2,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,4,0.214286,3,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,7,0.214286,4,20.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,8,0.214286,5,19.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,14,0.142857,5,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,15,0.142857,6,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,16,0.071429,7,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,23,0.000000,7,12.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,24,0.000000,8,12.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,27,0.214286,3,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,39,0.142857,4,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,40,0.142857,5,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,49,0.142857,5,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,50,0.142857,6,15.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,51,0.071429,6,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,52,0.071429,7,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,63,0.000000,7,11.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,64,0.000000,8,11.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,65,0.000000,9,9.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,67,0.000000,10,9.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,70,0.142857,4,18.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,76,0.142857,5,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,77,0.142857,6,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,85,0.142857,7,19.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,86,0.142857,8,20.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,108,0.071429,9,19.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,109,0.071429,10,19.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,110,0.071429,11,18.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,120,0.071429,12,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,121,0.071429,13,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,122,0.071429,14,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,123,0.071429,15,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,124,0.071429,16,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,125,0.071429,17,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,126,0.071429,18,14.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,127,0.071429,19,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,138,0.000000,20,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,139,0.000000,21,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,142,0.142857,6,17.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,143,0.142857,7,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,144,0.142857,8,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,145,0.142857,9,16.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,168,0.142857,10,16.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,169,0.142857,11,16.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,170,0.142857,12,16.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,171,0.142857,13,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,172,0.071429,14,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,173,0.071429,15,16.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,174,0.071429,16,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,199,0.071429,17,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,200,0.071429,18,17.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,201,0.071429,19,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,202,0.071429,20,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,203,0.000000,21,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,204,0.000000,22,14.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,207,0.142857,9,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,208,0.142857,10,15.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,231,0.071429,11,15.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,232,0.071429,12,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,233,0.071429,13,13.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,234,0.071429,14,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,235,0.071429,15,14.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,236,0.000000,16,11.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,237,0.000000,17,11.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,238,0.000000,18,10.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,239,0.000000,19,10.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,240,0.000000,20,8.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,241,0.000000,21,8.333333
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,244,0.142857,5,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,245,0.142857,6,18.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,273,0.071429,6,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,274,0.071429,7,13.666667
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,275,0.000000,8,11.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,277,0.000000,9,11.000000
../Dataset/ReducedLP/scpnrf3_reduced.lp,1867,280,0.142857,3,14.666667
