Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb4_reduced.lp,6822,0,0.088608,0,27.878788
../Dataset/ReducedLP/scpb4_reduced.lp,6822,1,0.075949,1,27.272727
../Dataset/ReducedLP/scpb4_reduced.lp,6822,4,0.063291,2,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,5,0.063291,3,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,11,0.050633,4,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,16,0.050633,5,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,20,0.025316,6,22.424242
../Dataset/ReducedLP/scpb4_reduced.lp,6822,26,0.025316,7,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,27,0.025316,8,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,43,0.050633,4,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,6822,48,0.037975,5,25.151515
../Dataset/ReducedLP/scpb4_reduced.lp,6822,49,0.037975,6,25.151515
../Dataset/ReducedLP/scpb4_reduced.lp,6822,50,0.037975,7,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,6822,4,0.037975,2,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,5,0.037975,3,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,8,0.037975,4,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,6822,12,0.037975,5,20.606061
../Dataset/ReducedLP/scpb4_reduced.lp,6822,17,0.037975,6,20.303030
../Dataset/ReducedLP/scpb4_reduced.lp,6822,18,0.037975,7,20.303030
../Dataset/ReducedLP/scpb4_reduced.lp,6822,24,0.025316,8,15.757576
../Dataset/ReducedLP/scpb4_reduced.lp,6822,25,0.025316,9,15.757576
../Dataset/ReducedLP/scpb4_reduced.lp,6822,26,0.012658,10,12.727273
../Dataset/ReducedLP/scpb4_reduced.lp,6822,28,0.012658,11,12.727273
../Dataset/ReducedLP/scpb4_reduced.lp,6822,37,0.012658,5,13.030303
../Dataset/ReducedLP/scpb4_reduced.lp,6822,51,0.037975,6,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,6822,52,0.037975,7,20.000000
../Dataset/ReducedLP/scpb4_reduced.lp,6822,53,0.012658,8,20.909091
../Dataset/ReducedLP/scpb4_reduced.lp,6822,72,0.012658,15,15.757576
../Dataset/ReducedLP/scpb4_reduced.lp,6822,73,0.012658,16,15.757576
../Dataset/ReducedLP/scpb4_reduced.lp,6822,3,0.037975,3,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,6822,4,0.037975,4,23.030303
../Dataset/ReducedLP/scpb4_reduced.lp,6822,15,0.037975,4,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,16,0.037975,5,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,19,0.037975,6,20.606061
../Dataset/ReducedLP/scpb4_reduced.lp,6822,25,0.025316,7,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,26,0.025316,8,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,51,0.037975,10,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,6822,52,0.037975,11,23.636364
../Dataset/ReducedLP/scpb4_reduced.lp,6822,53,0.037975,12,23.939394
../Dataset/ReducedLP/scpb4_reduced.lp,6822,64,0.037975,13,23.939394
../Dataset/ReducedLP/scpb4_reduced.lp,6822,65,0.037975,14,23.939394
../Dataset/ReducedLP/scpb4_reduced.lp,6822,66,0.012658,15,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,67,0.012658,16,21.212121
../Dataset/ReducedLP/scpb4_reduced.lp,6822,76,0.025316,11,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,6822,77,0.025316,12,21.818182
../Dataset/ReducedLP/scpb4_reduced.lp,6822,1,0.063291,1,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,6822,2,0.063291,2,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,6822,3,0.063291,3,26.060606
../Dataset/ReducedLP/scpb4_reduced.lp,6822,9,0.050633,4,26.363636
../Dataset/ReducedLP/scpb4_reduced.lp,6822,15,0.050633,5,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,21,0.050633,6,24.848485
../Dataset/ReducedLP/scpb4_reduced.lp,6822,32,0.050633,7,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,43,0.050633,8,24.545455
../Dataset/ReducedLP/scpb4_reduced.lp,6822,44,0.037975,9,23.939394
../Dataset/ReducedLP/scpb4_reduced.lp,6822,51,0.012658,9,8.484848
../Dataset/ReducedLP/scpb4_reduced.lp,6822,52,0.025316,10,8.484848
../Dataset/ReducedLP/scpb4_reduced.lp,6822,58,0.037975,8,25.151515
../Dataset/ReducedLP/scpb4_reduced.lp,6822,59,0.037975,9,25.151515
../Dataset/ReducedLP/scpb4_reduced.lp,6822,60,0.025316,10,24.242424
