Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpd2_reduced.lp,8927,0,0.090909,0,29.341317
../Dataset/ReducedLP/scpd2_reduced.lp,8927,1,0.075758,1,29.940120
../Dataset/ReducedLP/scpd2_reduced.lp,8927,2,0.075758,2,29.640719
../Dataset/ReducedLP/scpd2_reduced.lp,8927,7,0.075758,3,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,8927,13,0.060606,4,25.449102
../Dataset/ReducedLP/scpd2_reduced.lp,8927,14,0.060606,5,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,8927,28,0.060606,3,28.143713
../Dataset/ReducedLP/scpd2_reduced.lp,8927,33,0.060606,4,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,8927,39,0.060606,5,27.245509
../Dataset/ReducedLP/scpd2_reduced.lp,8927,51,0.060606,6,27.245509
../Dataset/ReducedLP/scpd2_reduced.lp,8927,52,0.045455,7,26.047904
../Dataset/ReducedLP/scpd2_reduced.lp,8927,64,0.045455,8,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,8927,65,0.045455,9,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,8927,66,0.030303,10,24.550898
../Dataset/ReducedLP/scpd2_reduced.lp,8927,91,0.030303,11,23.353293
../Dataset/ReducedLP/scpd2_reduced.lp,8927,92,0.030303,12,23.353293
../Dataset/ReducedLP/scpd2_reduced.lp,8927,93,0.030303,13,22.754491
../Dataset/ReducedLP/scpd2_reduced.lp,8927,95,0.030303,14,22.754491
../Dataset/ReducedLP/scpd2_reduced.lp,8927,96,0.015152,15,19.461078
../Dataset/ReducedLP/scpd2_reduced.lp,8927,4,0.045455,3,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,8927,5,0.045455,4,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,8927,9,0.030303,5,23.652695
../Dataset/ReducedLP/scpd2_reduced.lp,8927,15,0.045455,4,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,8927,23,0.045455,5,25.449102
../Dataset/ReducedLP/scpd2_reduced.lp,8927,26,0.045455,6,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,8927,27,0.045455,7,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,8927,28,0.030303,8,22.155689
../Dataset/ReducedLP/scpd2_reduced.lp,8927,37,0.060606,6,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,8927,38,0.045455,7,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,8927,49,0.045455,8,23.053892
../Dataset/ReducedLP/scpd2_reduced.lp,8927,50,0.045455,9,23.053892
../Dataset/ReducedLP/scpd2_reduced.lp,8927,51,0.045455,10,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,8927,52,0.045455,11,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,8927,53,0.030303,12,21.556886
../Dataset/ReducedLP/scpd2_reduced.lp,8927,59,0.015152,13,15.269461
../Dataset/ReducedLP/scpd2_reduced.lp,8927,60,0.015152,14,15.269461
../Dataset/ReducedLP/scpd2_reduced.lp,8927,63,0.015152,7,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,8927,81,0.015152,13,7.185629
../Dataset/ReducedLP/scpd2_reduced.lp,8927,82,0.015152,14,7.185629
../Dataset/ReducedLP/scpd2_reduced.lp,8927,2,0.045455,2,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,8927,3,0.045455,3,26.646707
../Dataset/ReducedLP/scpd2_reduced.lp,8927,6,0.030303,4,23.952096
../Dataset/ReducedLP/scpd2_reduced.lp,8927,12,0.015152,5,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,8927,13,0.015152,6,20.958084
../Dataset/ReducedLP/scpd2_reduced.lp,8927,16,0.015152,4,20.059880
../Dataset/ReducedLP/scpd2_reduced.lp,8927,20,0.015152,5,22.455090
../Dataset/ReducedLP/scpd2_reduced.lp,8927,31,0.015152,8,13.772455
../Dataset/ReducedLP/scpd2_reduced.lp,8927,32,0.015152,9,13.772455
../Dataset/ReducedLP/scpd2_reduced.lp,8927,43,0.045455,10,23.652695
../Dataset/ReducedLP/scpd2_reduced.lp,8927,44,0.045455,11,23.652695
../Dataset/ReducedLP/scpd2_reduced.lp,8927,45,0.015152,12,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,8927,46,0.030303,12,21.257485
../Dataset/ReducedLP/scpd2_reduced.lp,8927,54,0.030303,13,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,8927,55,0.030303,14,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,8927,58,0.030303,9,22.155689
../Dataset/ReducedLP/scpd2_reduced.lp,8927,71,0.045455,4,26.347305
../Dataset/ReducedLP/scpd2_reduced.lp,8927,72,0.045455,5,26.347305
../Dataset/ReducedLP/scpd2_reduced.lp,8927,73,0.045455,6,23.652695
../Dataset/ReducedLP/scpd2_reduced.lp,8927,95,0.045455,7,23.353293
../Dataset/ReducedLP/scpd2_reduced.lp,8927,96,0.045455,8,23.353293
../Dataset/ReducedLP/scpd2_reduced.lp,8927,97,0.045455,9,21.856287
../Dataset/ReducedLP/scpd2_reduced.lp,8927,98,0.045455,10,21.856287
../Dataset/ReducedLP/scpd2_reduced.lp,8927,99,0.015152,11,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,8927,100,0.015152,12,18.562874
../Dataset/ReducedLP/scpd2_reduced.lp,8927,1,0.075758,1,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,8927,2,0.075758,2,27.844311
../Dataset/ReducedLP/scpd2_reduced.lp,8927,4,0.075758,3,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,8927,5,0.075758,4,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,8927,11,0.060606,5,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,8927,15,0.060606,6,27.544910
../Dataset/ReducedLP/scpd2_reduced.lp,8927,21,0.060606,7,25.149701
../Dataset/ReducedLP/scpd2_reduced.lp,8927,27,0.060606,8,25.748503
../Dataset/ReducedLP/scpd2_reduced.lp,8927,28,0.045455,9,24.850299
../Dataset/ReducedLP/scpd2_reduced.lp,8927,38,0.045455,10,20.059880
../Dataset/ReducedLP/scpd2_reduced.lp,8927,39,0.045455,11,20.059880
../Dataset/ReducedLP/scpd2_reduced.lp,8927,40,0.030303,12,16.467066
