Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,9397,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,9397,1,0.028807,1,26.813187
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.024691,2,27.252747
../Dataset/ReducedLP/scpc3_reduced.lp,9397,6,0.020576,3,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.020576,4,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,9397,13,0.012346,5,23.516484
../Dataset/ReducedLP/scpc3_reduced.lp,9397,17,0.012346,6,21.758242
../Dataset/ReducedLP/scpc3_reduced.lp,9397,23,0.008230,7,16.923077
../Dataset/ReducedLP/scpc3_reduced.lp,9397,24,0.008230,8,16.923077
../Dataset/ReducedLP/scpc3_reduced.lp,9397,28,0.004115,9,12.747253
../Dataset/ReducedLP/scpc3_reduced.lp,9397,29,0.004115,10,12.747253
../Dataset/ReducedLP/scpc3_reduced.lp,9397,6,0.012346,3,20.000000
../Dataset/ReducedLP/scpc3_reduced.lp,9397,7,0.012346,4,20.000000
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.012346,4,24.395604
../Dataset/ReducedLP/scpc3_reduced.lp,9397,6,0.012346,5,24.395604
../Dataset/ReducedLP/scpc3_reduced.lp,9397,28,0.004115,9,16.483516
../Dataset/ReducedLP/scpc3_reduced.lp,9397,3,0.020576,2,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,4,0.020576,3,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,5,0.012346,4,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,9397,6,0.012346,5,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,9397,8,0.008230,6,24.175824
../Dataset/ReducedLP/scpc3_reduced.lp,9397,23,0.008230,5,14.725275
../Dataset/ReducedLP/scpc3_reduced.lp,9397,24,0.008230,6,14.725275
