Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,0,0.357143,0,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,1,0.285714,1,22.939068
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,3,0.285714,2,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,6,0.285714,3,20.071685
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,10,0.285714,4,21.146953
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,14,0.285714,5,20.788530
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,21,0.214286,5,18.996416
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,22,0.214286,6,20.430108
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,29,0.214286,6,18.279570
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,30,0.214286,7,17.921147
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,40,0.142857,7,17.562724
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,41,0.142857,8,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,42,0.142857,9,17.204301
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,49,0.142857,9,16.487455
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,50,0.071429,10,16.845878
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,51,0.071429,10,12.903226
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,52,0.071429,11,13.261649
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,53,0.071429,11,12.186380
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,69,0.071429,12,11.111111
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,70,0.000000,12,11.111111
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,71,0.071429,13,11.469534
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,72,0.071429,14,11.469534
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,73,0.000000,15,10.394265
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,74,0.000000,16,10.394265
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,75,0.000000,17,8.243728
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,76,0.000000,18,8.243728
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,77,0.000000,19,6.451613
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,78,0.000000,19,8.243728
../Dataset/ReducedLP/scpnrf1_reduced.lp,9397,79,0.000000,20,7.526882
