Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,0,0.222222,0,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,1,0.222222,1,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,2,0.185185,2,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,4,0.185185,3,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,8,0.148148,4,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,9,0.148148,5,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,16,0.148148,5,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,17,0.148148,6,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,25,0.111111,6,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,26,0.111111,7,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,37,0.074074,7,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,38,0.074074,8,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,39,0.037037,8,15.196078
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,54,0.037037,9,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,55,0.037037,10,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,56,0.037037,11,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,57,0.037037,12,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,58,0.037037,13,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,59,0.037037,14,13.970588
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,61,0.037037,15,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,62,0.037037,16,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,70,0.148148,3,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,71,0.148148,4,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,88,0.148148,5,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,89,0.111111,5,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,90,0.074074,6,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,91,0.074074,6,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,97,0.074074,7,14.705882
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,98,0.074074,8,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,99,0.037037,8,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,100,0.037037,9,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,101,0.000000,10,11.274510
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,102,0.000000,10,11.764706
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,103,0.000000,11,11.764706
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,106,0.148148,6,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,125,0.111111,7,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,126,0.111111,8,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,127,0.111111,9,16.421569
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,128,0.111111,10,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,129,0.074074,11,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,130,0.074074,12,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,154,0.074074,13,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,155,0.074074,14,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,156,0.074074,15,15.686275
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,157,0.074074,16,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,158,0.037037,17,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,159,0.037037,18,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,160,0.037037,19,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,161,0.037037,20,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,162,0.037037,21,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,163,0.037037,22,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,164,0.037037,23,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,165,0.037037,24,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,166,0.000000,25,11.274510
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,175,0.000000,26,10.049020
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,176,0.000000,27,10.049020
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,177,0.000000,28,10.294118
../Dataset/ReducedLP/scpnre3_reduced.lp,8927,178,0.000000,29,10.294118
