Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc2_reduced.lp,338,0,0.022831,0,33.753149
../Dataset/ReducedLP/scpc2_reduced.lp,338,1,0.022831,1,32.745592
../Dataset/ReducedLP/scpc2_reduced.lp,338,3,0.013699,2,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,338,4,0.013699,3,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,338,5,0.009132,4,24.433249
../Dataset/ReducedLP/scpc2_reduced.lp,338,6,0.009132,5,24.433249
../Dataset/ReducedLP/scpc2_reduced.lp,338,13,0.004566,6,25.944584
../Dataset/ReducedLP/scpc2_reduced.lp,338,7,0.000000,4,16.372796
../Dataset/ReducedLP/scpc2_reduced.lp,338,8,0.000000,5,16.372796
../Dataset/ReducedLP/scpc2_reduced.lp,338,5,0.004566,4,22.670025
../Dataset/ReducedLP/scpc2_reduced.lp,338,6,0.004566,5,22.670025
../Dataset/ReducedLP/scpc2_reduced.lp,338,9,0.004566,6,24.685139
../Dataset/ReducedLP/scpc2_reduced.lp,338,16,0.004566,7,22.418136
../Dataset/ReducedLP/scpc2_reduced.lp,338,17,0.004566,8,24.181360
../Dataset/ReducedLP/scpc2_reduced.lp,338,3,0.013699,2,30.730479
../Dataset/ReducedLP/scpc2_reduced.lp,338,4,0.013699,3,30.730479
../Dataset/ReducedLP/scpc2_reduced.lp,338,7,0.004566,4,27.707809
../Dataset/ReducedLP/scpc2_reduced.lp,338,8,0.004566,5,27.707809
../Dataset/ReducedLP/scpc2_reduced.lp,338,11,0.000000,6,22.921914
