Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc2_reduced.lp,6822,0,0.022831,0,33.753149
../Dataset/ReducedLP/scpc2_reduced.lp,6822,1,0.022831,1,32.745592
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.013699,2,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,6822,4,0.013699,3,30.226700
../Dataset/ReducedLP/scpc2_reduced.lp,6822,5,0.009132,4,24.937028
../Dataset/ReducedLP/scpc2_reduced.lp,6822,6,0.009132,5,24.937028
../Dataset/ReducedLP/scpc2_reduced.lp,6822,11,0.004566,6,26.196474
../Dataset/ReducedLP/scpc2_reduced.lp,6822,7,0.000000,4,15.869018
../Dataset/ReducedLP/scpc2_reduced.lp,6822,8,0.000000,5,15.869018
../Dataset/ReducedLP/scpc2_reduced.lp,6822,5,0.004566,4,24.181360
../Dataset/ReducedLP/scpc2_reduced.lp,6822,6,0.004566,5,24.181360
../Dataset/ReducedLP/scpc2_reduced.lp,6822,9,0.004566,6,25.188917
../Dataset/ReducedLP/scpc2_reduced.lp,6822,12,0.000000,7,0.000000
../Dataset/ReducedLP/scpc2_reduced.lp,6822,14,0.004566,7,22.670025
../Dataset/ReducedLP/scpc2_reduced.lp,6822,15,0.004566,8,24.433249
../Dataset/ReducedLP/scpc2_reduced.lp,6822,3,0.013699,2,30.730479
../Dataset/ReducedLP/scpc2_reduced.lp,6822,4,0.013699,3,30.730479
../Dataset/ReducedLP/scpc2_reduced.lp,6822,7,0.004566,4,27.959698
../Dataset/ReducedLP/scpc2_reduced.lp,6822,8,0.004566,5,27.959698
