Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpc3_reduced.lp,338,0,0.028807,0,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.028807,1,26.813187
../Dataset/ReducedLP/scpc3_reduced.lp,338,3,0.024691,2,27.252747
../Dataset/ReducedLP/scpc3_reduced.lp,338,7,0.020576,3,26.373626
../Dataset/ReducedLP/scpc3_reduced.lp,338,11,0.016461,4,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,12,0.016461,5,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.016461,6,21.318681
../Dataset/ReducedLP/scpc3_reduced.lp,338,18,0.008230,7,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,19,0.008230,8,21.978022
../Dataset/ReducedLP/scpc3_reduced.lp,338,20,0.004115,9,18.241758
../Dataset/ReducedLP/scpc3_reduced.lp,338,21,0.004115,9,21.098901
../Dataset/ReducedLP/scpc3_reduced.lp,338,3,0.020576,2,24.835165
../Dataset/ReducedLP/scpc3_reduced.lp,338,4,0.016461,3,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,338,9,0.016461,4,24.615385
../Dataset/ReducedLP/scpc3_reduced.lp,338,10,0.012346,5,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.008230,6,22.857143
../Dataset/ReducedLP/scpc3_reduced.lp,338,14,0.008230,7,22.417582
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.000000,7,15.164835
../Dataset/ReducedLP/scpc3_reduced.lp,338,30,0.004115,8,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,338,31,0.004115,9,19.120879
../Dataset/ReducedLP/scpc3_reduced.lp,338,32,0.000000,10,17.582418
../Dataset/ReducedLP/scpc3_reduced.lp,338,41,0.012346,3,20.000000
../Dataset/ReducedLP/scpc3_reduced.lp,338,51,0.008230,4,17.802198
../Dataset/ReducedLP/scpc3_reduced.lp,338,52,0.008230,5,17.802198
../Dataset/ReducedLP/scpc3_reduced.lp,338,9,0.012346,3,25.934066
../Dataset/ReducedLP/scpc3_reduced.lp,338,12,0.000000,4,20.879121
../Dataset/ReducedLP/scpc3_reduced.lp,338,13,0.000000,5,20.879121
../Dataset/ReducedLP/scpc3_reduced.lp,338,16,0.008230,4,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,338,23,0.008230,5,23.736264
../Dataset/ReducedLP/scpc3_reduced.lp,338,1,0.008230,1,28.131868
../Dataset/ReducedLP/scpc3_reduced.lp,338,2,0.004115,2,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,338,3,0.004115,3,27.912088
../Dataset/ReducedLP/scpc3_reduced.lp,338,15,0.000000,4,21.318681
../Dataset/ReducedLP/scpc3_reduced.lp,338,16,0.000000,5,21.318681
../Dataset/ReducedLP/scpc3_reduced.lp,338,27,0.008230,7,12.747253
../Dataset/ReducedLP/scpc3_reduced.lp,338,28,0.008230,8,12.747253
../Dataset/ReducedLP/scpc3_reduced.lp,338,29,0.004115,9,5.494505
../Dataset/ReducedLP/scpc3_reduced.lp,338,30,0.000000,10,12.087912
