Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,0,0.222222,0,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,1,0.222222,1,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,2,0.185185,2,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,4,0.185185,3,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,8,0.148148,4,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,9,0.148148,5,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,16,0.148148,5,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,17,0.148148,6,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,25,0.111111,6,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,26,0.111111,7,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,35,0.074074,7,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,36,0.074074,8,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,37,0.037037,8,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,53,0.037037,9,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,54,0.037037,10,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,55,0.037037,10,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,56,0.037037,11,15.441176
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,57,0.000000,12,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,58,0.000000,13,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,59,0.000000,14,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,60,0.000000,14,10.539216
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,64,0.148148,3,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,65,0.148148,4,17.647059
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,88,0.148148,5,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,89,0.111111,5,17.156863
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,90,0.074074,6,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,91,0.074074,6,16.666667
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,100,0.074074,7,14.705882
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,101,0.074074,8,15.931373
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,102,0.037037,8,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,103,0.037037,9,14.460784
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,104,0.000000,9,14.215686
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,105,0.000000,10,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,130,0.000000,11,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,131,0.000000,12,12.009804
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,132,0.000000,13,12.009804
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,133,0.000000,14,10.049020
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,134,0.000000,15,10.049020
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,137,0.148148,7,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,138,0.111111,8,20.343137
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,159,0.111111,9,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,160,0.074074,10,20.098039
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,161,0.074074,11,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,172,0.074074,12,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,173,0.037037,13,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,174,0.037037,14,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,175,0.037037,15,20.588235
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,176,0.037037,16,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,177,0.037037,17,19.117647
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,178,0.037037,18,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,210,0.037037,19,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,211,0.037037,20,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,212,0.000000,21,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,213,0.000000,22,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,214,0.000000,23,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,215,0.000000,24,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,216,0.000000,25,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,217,0.000000,26,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,220,0.111111,4,21.078431
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,274,0.111111,5,18.382353
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,275,0.111111,6,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,276,0.074074,7,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,277,0.074074,8,17.892157
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,278,0.074074,9,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,279,0.074074,10,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,289,0.037037,11,17.401961
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,290,0.037037,12,16.911765
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,291,0.037037,13,15.196078
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,292,0.037037,14,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,293,0.037037,15,14.950980
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,294,0.000000,16,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,295,0.000000,17,12.990196
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,296,0.000000,18,14.705882
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,297,0.000000,19,14.705882
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,298,0.000000,20,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,299,0.000000,21,13.725490
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,300,0.000000,22,13.235294
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,301,0.000000,23,13.235294
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,302,0.000000,24,12.745098
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,303,0.000000,25,12.745098
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,305,0.000000,26,11.764706
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,307,0.111111,5,20.833333
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,308,0.111111,6,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,367,0.074074,7,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,368,0.074074,8,18.872549
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,369,0.074074,9,19.607843
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,370,0.074074,10,19.362745
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,371,0.074074,11,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,372,0.037037,12,18.627451
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,373,0.037037,13,18.137255
../Dataset/ReducedLP/scpnre3_reduced.lp,6822,374,0.037037,14,18.137255
