Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpb2_reduced.lp,9397,0,0.078947,0,34.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.052632,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,6,0.052632,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,9,0.026316,5,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,16,0.039474,5,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,9397,22,0.026316,6,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,9397,23,0.026316,7,25.925926
../Dataset/ReducedLP/scpb2_reduced.lp,9397,5,0.039474,3,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,6,0.039474,4,29.259259
../Dataset/ReducedLP/scpb2_reduced.lp,9397,13,0.026316,5,21.111111
../Dataset/ReducedLP/scpb2_reduced.lp,9397,17,0.013158,6,7.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,18,0.013158,7,7.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,20,0.026316,5,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,9397,34,0.039474,5,31.851852
../Dataset/ReducedLP/scpb2_reduced.lp,9397,35,0.039474,6,31.851852
../Dataset/ReducedLP/scpb2_reduced.lp,9397,46,0.026316,7,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,9397,47,0.026316,8,28.148148
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.052632,3,31.111111
../Dataset/ReducedLP/scpb2_reduced.lp,9397,4,0.052632,4,31.111111
../Dataset/ReducedLP/scpb2_reduced.lp,9397,11,0.039474,5,30.000000
../Dataset/ReducedLP/scpb2_reduced.lp,9397,16,0.039474,6,27.407407
../Dataset/ReducedLP/scpb2_reduced.lp,9397,18,0.039474,7,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,9397,19,0.039474,8,25.555556
../Dataset/ReducedLP/scpb2_reduced.lp,9397,20,0.026316,9,21.851852
../Dataset/ReducedLP/scpb2_reduced.lp,9397,35,0.026316,10,21.851852
../Dataset/ReducedLP/scpb2_reduced.lp,9397,1,0.065789,1,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,2,0.065789,2,32.592593
../Dataset/ReducedLP/scpb2_reduced.lp,9397,3,0.052632,3,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,9397,4,0.052632,4,32.222222
../Dataset/ReducedLP/scpb2_reduced.lp,9397,7,0.013158,5,26.296296
../Dataset/ReducedLP/scpb2_reduced.lp,9397,15,0.039474,5,30.000000
../Dataset/ReducedLP/scpb2_reduced.lp,9397,20,0.039474,6,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,9397,21,0.039474,7,28.518519
../Dataset/ReducedLP/scpb2_reduced.lp,9397,28,0.039474,8,24.814815
../Dataset/ReducedLP/scpb2_reduced.lp,9397,37,0.039474,9,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,9397,38,0.039474,10,24.444444
../Dataset/ReducedLP/scpb2_reduced.lp,9397,42,0.026316,11,17.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,43,0.026316,12,17.777778
../Dataset/ReducedLP/scpb2_reduced.lp,9397,44,0.013158,13,17.037037
