Instance,Seed,NodeIndex,Gap,depth,percentageFracVars
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,0,0.241379,0,20.448878
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,1,0.241379,1,19.700748
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,2,0.206897,2,18.703242
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,5,0.206897,3,20.448878
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,8,0.206897,4,21.197007
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,15,0.172414,5,20.698254
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,16,0.172414,5,19.950125
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,17,0.137931,6,18.703242
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,25,0.137931,7,18.204489
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,26,0.137931,8,19.451372
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,37,0.103448,8,16.458853
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,38,0.103448,9,16.708229
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,48,0.068966,9,14.463840
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,49,0.103448,10,16.458853
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,50,0.103448,11,15.461347
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,51,0.103448,12,16.209476
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,65,0.034483,12,13.216958
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,66,0.034483,13,13.216958
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,69,0.172414,4,18.453865
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,81,0.172414,5,17.705736
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,82,0.137931,6,19.451372
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,83,0.137931,6,16.209476
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,101,0.137931,7,16.209476
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,102,0.103448,7,15.461347
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,103,0.103448,8,15.461347
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,104,0.103448,9,15.211970
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,105,0.068966,9,13.466334
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,118,0.068966,10,12.967581
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,119,0.068966,11,12.967581
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,120,0.068966,12,12.219451
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,121,0.068966,12,12.967581
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,122,0.068966,13,12.219451
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,123,0.034483,14,10.473815
../Dataset/ReducedLP/scpnre1_reduced.lp,1867,125,0.034483,15,10.473815
