Instance,Time,Best Int.,Best Val.,MIP Gap,Nodes,Nodes Left,Constraint Branching,Varaible Branching,Seed,Threads,Callback,Branching,constraintBranchVer,delta,lookAhead,Reverse,RepeatedFirst,Sort,Average,PreprocessingPercentage
../Dataset/ReducedLP/scpclr11_reduced.lp,3562.076127,23.000000,23.000000,0.000000,1618882,0,219048,604390,1867,4,1,1,3,1.5,50,1,1,2,0,0.008827
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.313736,23.000000,21.773764,0.053315,1402091,282578,218124,633233,3363,4,1,1,3,1.5,50,1,1,2,0,0.008504
../Dataset/ReducedLP/scpclr11_reduced.lp,3601.014134,23.000000,21.853177,0.049862,1592103,173735,260007,632047,6822,4,1,1,3,1.5,50,1,1,2,0,0.008464
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.311887,23.000000,21.785902,0.052787,1423109,270957,211962,664776,8927,4,1,1,3,1.5,50,1,1,2,0,0.008459
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.316492,23.000000,21.585278,0.061510,1394906,470170,249811,691097,9397,4,1,1,3,1.5,50,1,1,2,0,0.008563
../Dataset/ReducedLP/scpclr11_reduced.lp,3601.025330,23.000000,21.945970,0.045827,1764116,42449,273318,653688,338,4,1,1,3,1.5,50,1,1,2,0,0.008458
../Dataset/ReducedLP/scpclr11_reduced.lp,3601.022178,23.000000,21.731832,0.055138,1396456,331097,248232,624517,1997,4,1,1,3,1.5,50,1,1,2,0,0.008426
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.312173,23.000000,21.943044,0.045955,1661906,41401,221606,646678,5538,4,1,1,3,1.5,50,1,1,2,0,0.008455
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.311971,23.000000,21.873117,0.048995,1563698,140652,245417,638011,8007,4,1,1,3,1.5,50,1,1,2,0,0.008462
../Dataset/ReducedLP/scpclr11_reduced.lp,3600.312199,23.000000,21.657511,0.058369,1419434,423058,257278,674413,8957,4,1,1,3,1.5,50,1,1,2,0,0.008461
